"planning_unit","solution"
0,0
1,0
2,0
3,0
4,1
5,0
6,0
7,1
8,0
9,1
10,1
11,0
12,0
13,0
14,0
15,0
16,1
17,0
18,1
19,0
20,0
21,0
22,1
23,1
24,1
25,1
26,1
27,1
28,0
29,0
30,1
31,0
32,0
33,0
34,0
35,0
36,1
37,1
38,1
39,1
40,0
41,0
42,0
43,0
44,1
45,0
46,0
47,0
48,0
49,1
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,1
58,0
59,1
60,1
61,1
62,1
63,1
64,0
65,1
66,1
67,0
68,0
69,0
70,0
71,1
72,1
73,1
74,0
75,1
76,1
77,1
78,1
79,1
80,0
81,1
82,1
83,0
84,0
85,0
86,0
87,0
88,0
89,1
90,0
91,1
92,1
93,1
94,0
95,0
96,1
97,0
98,1
99,1
100,0
101,0
102,1
103,0
104,1
105,0
106,0
107,1
108,1
109,0
110,1
111,1
112,1
113,0
114,0
115,0
116,0
117,1
118,0
119,0
120,0
121,1
122,1
123,1
124,0
125,0
126,0
127,1
128,1
129,0
130,0
131,1
132,1
133,0
134,0
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,0
146,0
147,1
148,1
149,1
150,1
151,0
152,0
153,1
154,1
155,0
156,0
157,1
158,1
159,0
160,0
161,0
162,1
163,0
164,1
165,1
166,1
167,0
168,0
169,1
170,1
171,0
172,0
173,1
174,0
175,1
176,1
177,0
178,0
179,1
180,0
181,0
182,1
183,0
184,0
185,0
186,0
187,0
188,1
189,1
190,0
191,0
192,1
193,1
194,0
195,0
196,1
197,1
198,1
199,0
200,0
201,0
202,0
203,0
204,1
205,0
206,1
207,1
208,1
209,1
210,0
211,1
212,1
213,0
214,1
215,0
216,0
217,0
218,0
219,1
220,1
221,1
222,1
223,0
224,0
225,0
226,1
227,0
228,1
229,0
230,0
231,1
232,1
233,0
234,0
235,0
236,0
237,1
238,1
239,1
240,0
241,0
242,0
243,0
244,1
245,1
246,1
247,1
248,1
249,0
250,1
251,0
252,0
253,1
254,1
255,1
256,1
257,1
258,0
259,0
260,1
261,1
262,1
263,1
264,0
265,0
266,1
267,1
268,0
269,1
270,0
271,0
272,1
273,1
274,0
275,1
276,1
277,0
278,0
279,0
280,1
281,1
282,1
283,1
284,0
285,0
286,0
287,0
288,0
289,0
290,1
291,0
292,0
293,1
294,1
295,0
296,1
297,0
298,1
299,0
300,1
301,1
302,0
303,0
304,0
305,1
306,1
307,1
308,1
309,0
310,1
311,0
312,0
313,0
314,0
315,1
316,1
317,0
318,0
319,0
320,0
321,0
322,1
323,0
324,1
325,0
326,1
327,1
328,0
329,1
330,0
331,0
332,0
333,1
334,1
335,1
336,1
337,1
338,0
339,1
340,1
341,1
342,0
343,1
344,1
345,1
346,0
347,1
348,0
349,0
350,0
351,1
352,0
353,0
354,1
355,1
356,1
357,1
358,0
359,0
360,0
361,1
362,0
363,1
364,0
365,1
366,0
367,0
368,1
369,0
370,1
371,1
372,0
373,1
374,0
375,0
376,0
377,0
378,0
379,1
380,0
381,0
382,1
383,0
384,0
385,0
386,0
387,0
388,1
389,0
390,1
391,0
392,0
393,1
394,0
395,1
396,1
397,1
398,0
399,0
400,1
401,1
402,0
403,1
404,0
405,1
406,0
407,1
408,1
409,1
410,1
411,1
412,1
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,1
421,0
422,0
423,0
424,0
425,0
426,1
427,1
428,1
429,0
430,0
431,0
432,0
433,1
434,0
435,0
436,0
437,0
438,0
439,1
440,1
441,0
442,0
443,1
444,0
445,1
446,1
447,1
448,0
449,0
450,0
451,0
452,1
453,1
454,0
455,0
456,1
457,0
458,0
459,0
460,0
461,1
462,1
463,0
464,1
465,0
466,0
467,0
468,0
469,1
470,1
471,1
472,0
473,1
474,1
475,0
476,0
477,1
478,1
479,0
480,0
481,0
482,1
483,1
484,0
485,0
486,0
487,1
488,0
489,1
490,0
491,0
492,1
493,1
494,0
495,1
496,0
497,0
498,1
499,1
500,0
501,1
502,0
503,1
504,1
505,1
506,1
507,0
508,0
509,1
510,1
511,0
512,0
513,1
514,1
515,1
516,1
517,0
518,1
519,0
520,1
521,1
522,0
523,1
524,0
525,1
526,0
527,1
528,1
529,1
530,1
531,0
532,0
533,0
534,1
535,1
536,0
537,0
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,0
546,0
547,1
548,1
549,0
550,0
551,0
552,0
553,0
554,0
555,1
556,1
557,0
558,1
559,1
560,1
561,1
562,0
563,0
564,1
565,1
566,0
567,1
568,0
569,0
570,1
571,1
572,0
573,0
574,1
575,1
576,1
577,0
578,1
579,0
580,0
581,0
582,0
583,1
584,1
585,1
586,0
587,0
588,1
589,1
590,0
591,0
592,0
593,1
594,0
595,1
596,0
597,0
598,1
599,1
600,0
601,1
602,1
603,1
604,0
605,0
606,0
607,0
608,1
609,0
610,1
611,1
612,1
613,1
614,0
615,0
616,0
617,1
618,0
619,0
620,0
621,1
622,0
623,1
624,1
625,1
626,1
627,0
628,1
629,1
630,1
631,0
632,0
633,0
634,1
635,0
636,0
637,1
638,0
639,0
640,0
641,1
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,1
651,1
652,0
