"planning_unit","solution"
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,1
10,1
11,0
12,0
13,0
14,0
15,1
16,1
17,1
18,0
19,0
20,0
21,0
22,0
23,1
24,1
25,1
26,1
27,0
28,1
29,0
30,1
31,0
32,0
33,1
34,0
35,1
36,0
37,0
38,0
39,1
40,0
41,1
42,0
43,0
44,0
45,1
46,0
47,0
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,0
56,0
57,0
58,0
59,1
60,0
61,0
62,1
63,0
64,0
65,0
66,0
67,1
68,0
69,0
70,0
71,1
72,0
73,0
74,1
75,1
76,0
77,1
78,1
79,0
80,1
81,1
82,0
83,1
84,1
85,1
86,1
87,0
88,0
89,1
90,1
91,1
92,1
93,1
94,1
95,0
96,1
97,1
98,1
99,0
100,1
101,0
102,1
103,1
104,1
105,0
106,0
107,0
108,1
109,0
110,0
111,1
112,1
113,1
114,1
115,1
116,0
117,0
118,0
119,0
120,1
121,1
122,1
123,0
124,1
125,1
126,1
127,0
128,1
129,1
130,0
131,0
132,0
133,0
134,0
135,1
136,0
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,0
150,0
151,0
152,0
153,0
154,1
155,1
156,0
157,1
158,1
159,1
160,1
161,1
162,0
163,0
164,0
165,1
166,1
167,1
168,1
169,0
170,1
171,0
172,1
173,1
174,1
175,1
176,0
177,1
178,1
179,1
180,0
181,1
182,1
183,0
184,0
185,1
186,0
187,0
188,1
189,1
190,0
191,0
192,0
193,0
194,1
195,1
196,0
197,1
198,1
199,1
200,0
201,1
202,0
203,1
204,0
205,0
206,0
207,0
208,1
209,0
210,0
211,1
212,1
213,1
214,0
215,0
216,0
217,0
218,1
219,0
220,0
221,0
222,1
223,1
224,1
225,0
226,1
227,0
228,1
229,0
230,0
231,0
232,1
233,1
234,0
235,0
236,1
237,0
238,1
239,0
240,0
241,0
242,0
243,0
244,1
245,1
246,1
247,0
248,0
249,0
250,0
251,1
252,0
253,0
254,1
255,1
256,0
257,0
258,1
259,0
260,0
261,1
262,1
263,0
264,0
265,0
266,1
267,0
268,1
269,1
270,0
271,0
272,1
273,1
274,0
275,1
276,0
277,1
278,1
279,1
280,0
281,1
282,0
283,0
284,1
285,1
286,0
287,1
288,0
289,1
290,1
291,1
292,1
293,1
294,0
295,0
296,0
297,1
298,1
299,0
300,0
301,0
302,0
303,1
304,0
305,0
306,1
307,1
308,1
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,1
317,1
318,1
319,1
320,0
321,0
322,0
323,0
324,1
325,0
326,1
327,1
328,0
329,0
330,0
331,0
332,1
333,1
334,0
335,1
336,0
337,1
338,1
339,0
340,1
341,0
342,0
343,1
344,0
345,0
346,0
347,1
348,0
349,1
350,0
351,0
352,1
353,0
354,1
355,1
356,1
357,1
358,0
359,0
360,1
361,1
362,1
363,1
364,1
365,0
366,0
367,1
368,0
369,1
370,1
371,1
372,1
373,1
374,0
375,1
376,0
377,0
378,0
379,1
380,0
381,1
382,0
383,0
384,0
385,0
386,0
387,1
388,0
389,1
390,0
391,1
392,0
393,1
394,1
395,0
396,1
397,1
398,0
399,1
400,0
401,0
402,1
403,1
404,1
405,0
406,0
407,0
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,0
416,0
417,0
418,1
419,1
420,0
421,1
422,0
423,1
424,0
425,1
426,0
427,0
428,1
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,1
437,0
438,0
439,0
440,0
441,1
442,1
443,1
444,0
445,1
446,1
447,1
448,1
449,0
450,0
451,0
452,1
453,0
454,1
455,0
456,0
457,0
458,1
459,1
460,1
461,0
462,1
463,0
464,1
465,0
466,0
467,1
468,0
469,1
470,0
471,1
472,1
473,1
474,1
475,1
476,0
477,1
478,0
479,0
480,0
481,1
482,0
483,1
484,0
485,0
486,1
487,0
488,0
489,1
490,1
491,1
492,0
493,1
494,0
495,0
496,0
497,1
498,1
499,0
500,1
501,1
502,0
503,1
504,0
505,0
506,0
507,0
508,1
509,1
510,0
511,0
512,1
513,0
514,1
515,0
516,1
517,1
518,0
519,1
520,0
521,1
522,0
523,1
524,0
525,0
526,0
527,1
528,1
529,0
530,1
531,0
532,1
533,1
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,1
542,1
543,1
544,0
545,0
546,1
547,1
548,1
549,0
550,1
551,0
552,1
553,0
554,0
555,1
556,1
557,1
558,0
559,0
560,0
561,1
562,1
563,0
564,1
565,0
566,0
567,0
568,0
569,0
570,1
571,0
572,1
573,1
574,1
575,1
576,1
577,0
578,1
579,1
580,0
581,0
582,0
583,0
584,1
585,1
586,0
587,0
588,1
589,0
590,1
591,1
592,0
593,0
594,0
595,1
596,1
597,0
598,0
599,0
600,1
601,1
602,1
603,1
604,0
605,0
606,0
607,1
608,0
609,1
610,0
611,1
612,0
613,0
614,0
615,0
616,1
617,0
618,1
619,0
620,1
621,0
622,1
623,1
624,0
625,1
626,1
627,1
628,1
629,0
630,0
631,0
632,0
633,0
634,0
635,1
636,1
637,0
638,0
639,1
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,1
650,0
651,0
652,0
