"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
21,,81.750000,82.000000,0,82,0,0,yes,1.000000
20,,47707603.081323,69905283.581310,0,6,0,0,yes,1.000000
19,,205595432.137848,478380274.958798,0,24,0,0,yes,1.000000
18,,6912402.709697,31202496.907435,0,5,0,0,yes,1.000000
17,,454391920.707954,594216194.564528,0,18,0,0,yes,1.000000
16,,296351780.189224,696100049.711512,0,19,0,0,yes,1.000000
15,,26205526.782636,39132162.832890,0,6,0,0,yes,1.000000
14,,12003992.311404,18434889.775607,0,4,0,0,yes,1.000000
13,,17863544.902068,18303888.384239,0,5,0,0,yes,1.000000
12,,705066430.688418,707331411.926041,0,10,0,0,yes,1.000000
11,,1003817025.933365,1034438307.386991,0,17,0,0,yes,1.000000
10,,1102896837.645510,1752867972.272329,0,18,0,0,yes,1.000000
9,,12125270.957123,30694016.906399,0,6,0,0,yes,1.000000
8,,2340142025.314821,2642945224.889556,0,22,0,0,yes,1.000000
7,,752792545.536678,918628127.167475,0,9,0,0,yes,1.000000
6,,566484374.762822,682566411.898255,0,10,0,0,yes,1.000000
5,,1003389069.255157,1242041991.391705,0,15,0,0,yes,1.000000
4,,290422897.200464,540125582.245573,0,14,0,0,yes,1.000000
3,,1493331560.256336,1503766920.797373,0,18,0,0,yes,1.000000
2,,426394164.332597,588198328.234516,0,8,0,0,yes,1.000000
1,,222112856.130479,235612358.704263,0,6,0,0,yes,1.000000
