"planning_unit","solution"
0,1
1,0
2,0
3,0
4,0
5,0
6,1
7,0
8,1
9,0
10,0
11,0
12,0
13,1
14,1
15,1
16,1
17,1
18,1
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,0
28,0
29,1
30,0
31,1
32,1
33,0
34,1
35,0
36,0
37,1
38,0
39,0
40,0
41,0
42,0
43,1
44,0
45,0
46,1
47,0
48,0
49,1
50,0
51,1
52,0
53,0
54,0
55,1
56,0
57,1
58,0
59,1
60,0
61,1
62,1
63,1
64,1
65,0
66,0
67,1
68,1
69,1
70,0
71,0
72,0
73,0
74,1
75,1
76,1
77,0
78,1
79,1
80,1
81,1
82,1
83,1
84,0
85,0
86,1
87,0
88,0
89,1
90,1
91,0
92,0
93,0
94,1
95,1
96,1
97,1
98,1
99,0
100,0
101,1
102,1
103,0
104,0
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,0
113,0
114,1
115,1
116,0
117,0
118,0
119,0
120,0
121,1
122,1
123,1
124,0
125,1
126,1
127,0
128,1
129,1
130,1
131,0
132,0
133,1
134,0
135,1
136,1
137,1
138,0
139,1
140,1
141,0
142,0
143,1
144,1
145,0
146,1
147,1
148,1
149,0
150,0
151,0
152,1
153,0
154,1
155,1
156,1
157,0
158,1
159,0
160,1
161,1
162,1
163,1
164,0
165,0
166,0
167,1
168,0
169,0
170,0
171,1
172,1
173,1
174,1
175,1
176,1
177,0
178,1
179,0
180,1
181,1
182,1
183,0
184,0
185,0
186,0
187,1
188,1
189,0
190,0
191,1
192,1
193,1
194,1
195,1
196,0
197,1
198,0
199,0
200,1
201,1
202,0
203,0
204,1
205,1
206,1
207,1
208,1
209,0
210,0
211,0
212,1
213,0
214,1
215,1
216,0
217,0
218,0
219,0
220,1
221,1
222,0
223,1
224,1
225,0
226,0
227,1
228,0
229,0
230,1
231,0
232,1
233,1
234,0
235,1
236,0
237,1
238,0
239,1
240,0
241,0
242,0
243,0
244,1
245,1
246,0
247,1
248,0
249,1
250,0
251,0
252,1
253,0
254,0
255,1
256,1
257,1
258,0
259,0
260,1
261,0
262,0
263,1
264,1
265,1
266,1
267,0
268,1
269,1
270,0
271,0
272,0
273,0
274,1
275,0
276,0
277,0
278,0
279,1
280,0
281,0
282,1
283,0
284,0
285,1
286,1
287,0
288,0
289,0
290,1
291,0
292,1
293,0
294,1
295,0
296,0
297,1
298,1
299,0
300,1
301,1
302,1
303,0
304,1
305,0
306,1
307,1
308,1
309,0
310,1
311,1
312,0
313,0
314,0
315,0
316,1
317,0
318,1
319,0
320,0
321,1
322,0
323,1
324,1
325,1
326,1
327,1
328,0
329,0
330,1
331,0
332,0
333,1
334,0
335,0
336,1
337,1
338,1
339,0
340,1
341,0
342,1
343,0
344,0
345,0
346,1
347,1
348,0
349,0
350,0
351,1
352,0
353,0
354,1
355,0
356,1
357,0
358,0
359,0
360,0
361,0
362,1
363,1
364,1
365,1
366,0
367,0
368,1
369,0
370,0
371,0
372,1
373,0
374,0
375,1
376,0
377,0
378,1
379,0
380,1
381,1
382,1
383,0
384,0
385,1
386,0
387,1
388,1
389,1
390,1
391,1
392,0
393,1
394,0
395,1
396,0
397,0
398,1
399,0
400,0
401,1
402,1
403,1
404,1
405,0
406,0
407,0
408,0
409,0
410,1
411,0
412,1
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,1
422,0
423,0
424,0
425,0
426,1
427,1
428,0
429,0
430,1
431,1
432,1
433,1
434,1
435,1
436,0
437,1
438,1
439,1
440,0
441,0
442,0
443,0
444,0
445,1
446,1
447,1
448,1
449,0
450,0
451,0
452,1
453,1
454,0
455,0
456,0
457,0
458,1
459,1
460,0
461,1
462,1
463,0
464,0
465,0
466,0
467,0
468,1
469,0
470,0
471,1
472,0
473,0
474,1
475,1
476,0
477,0
478,0
479,0
480,1
481,0
482,1
483,1
484,0
485,0
486,1
487,0
488,1
489,1
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,1
498,1
499,1
500,0
501,0
502,1
503,0
504,0
505,1
506,0
507,0
508,0
509,1
510,1
511,1
512,0
513,0
514,1
515,1
516,1
517,0
518,0
519,0
520,1
521,0
522,1
523,0
524,0
525,1
526,0
527,0
528,1
529,1
530,0
531,0
532,0
533,0
534,1
535,1
536,1
537,0
538,0
539,1
540,0
541,0
542,1
543,1
544,1
545,1
546,0
547,1
548,1
549,1
550,1
551,0
552,0
553,0
554,0
555,1
556,0
557,1
558,0
559,1
560,1
561,0
562,1
563,1
564,0
565,1
566,1
567,0
568,0
569,1
570,1
571,1
572,1
573,1
574,1
575,0
576,0
577,1
578,0
579,0
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,0
589,0
590,0
591,1
592,0
593,0
594,1
595,0
596,0
597,1
598,0
599,1
600,1
601,1
602,1
603,0
604,0
605,0
606,0
607,0
608,1
609,1
610,0
611,1
612,0
613,0
614,0
615,1
616,1
617,1
618,0
619,0
620,0
621,0
622,1
623,0
624,0
625,1
626,0
627,1
628,1
629,1
630,0
631,0
632,0
633,1
634,1
635,1
636,0
637,1
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
