"planning_unit","number"
321,0
320,0
319,0
318,0
317,20
316,0
315,15
314,0
313,0
312,0
311,0
310,0
309,0
308,0
307,0
306,0
305,0
304,20
303,5
302,4
301,0
300,0
299,0
298,1
297,19
296,20
295,0
294,1
293,0
292,0
291,0
290,0
289,0
288,20
287,0
286,0
285,0
284,0
283,0
282,0
281,0
280,3
279,15
278,1
277,0
276,14
275,15
274,0
273,0
272,20
271,11
270,0
269,0
268,0
267,1
266,0
265,0
264,0
263,0
262,0
261,20
260,0
259,0
258,0
257,0
256,0
255,0
254,19
253,0
252,0
251,0
250,0
249,18
248,0
247,20
246,0
245,2
244,0
243,0
242,0
241,18
240,17
239,0
238,0
237,10
236,0
235,0
234,0
233,0
232,0
231,0
230,20
229,0
228,0
227,0
226,0
225,0
224,1
223,3
222,0
221,6
220,0
219,9
218,0
217,18
216,0
215,0
214,0
213,0
212,0
211,18
210,0
209,0
208,1
207,0
206,0
205,0
204,0
203,0
202,20
201,1
200,0
199,1
198,0
197,0
196,0
195,0
194,0
193,0
192,0
191,1
190,0
189,7
188,0
187,0
186,0
185,16
184,0
183,0
182,4
181,3
180,0
179,0
178,1
177,0
176,0
175,0
174,0
173,0
172,0
171,0
170,3
169,1
168,0
167,7
166,16
165,0
164,1
163,0
162,1
161,3
160,1
159,0
158,1
157,0
156,0
155,0
154,0
153,0
152,1
151,0
150,0
149,20
148,0
147,0
146,10
145,0
144,0
143,20
142,0
141,0
140,2
139,0
138,0
137,18
136,0
135,1
134,0
133,0
132,0
131,0
130,0
129,1
128,1
127,0
126,0
125,4
124,4
123,0
122,1
121,2
120,0
119,3
118,0
117,0
116,0
115,0
114,18
113,0
112,0
111,0
110,2
109,0
108,0
107,0
106,0
105,0
104,9
103,0
102,0
101,13
100,1
99,0
98,0
97,0
96,0
95,2
94,0
93,0
92,0
91,0
90,2
89,0
88,0
87,0
86,0
85,0
84,0
83,0
82,0
81,2
80,0
79,0
78,0
77,0
76,0
75,1
74,0
73,0
72,0
71,0
70,0
69,0
68,4
67,1
66,20
65,0
64,0
63,0
62,1
61,1
60,0
59,0
58,0
57,0
56,0
55,0
54,0
53,0
52,0
51,0
50,0
49,0
48,2
47,1
46,0
45,0
44,1
43,0
42,0
41,0
40,0
39,0
38,1
37,0
36,0
35,0
34,0
33,20
32,18
31,1
30,0
29,2
28,0
27,0
26,10
25,1
24,0
23,0
22,0
21,0
20,1
19,8
18,0
17,0
16,0
15,0
14,1
13,0
12,1
11,16
10,0
9,0
8,0
7,0
6,9
5,20
4,0
3,2
2,0
1,20
