"planning_unit","number"
321,1
320,0
319,3
318,0
317,20
316,1
315,0
314,0
313,0
312,0
311,0
310,0
309,0
308,0
307,1
306,0
305,0
304,7
303,0
302,0
301,0
300,1
299,12
298,1
297,1
296,2
295,0
294,0
293,0
292,0
291,0
290,0
289,0
288,2
287,1
286,0
285,0
284,0
283,0
282,0
281,1
280,0
279,20
278,0
277,20
276,20
275,0
274,4
273,0
272,20
271,7
270,0
269,0
268,0
267,1
266,0
265,0
264,0
263,0
262,0
261,13
260,0
259,1
258,0
257,4
256,0
255,1
254,16
253,0
252,0
251,1
250,1
249,7
248,1
247,8
246,0
245,2
244,0
243,0
242,0
241,0
240,2
239,2
238,1
237,7
236,1
235,0
234,0
233,0
232,0
231,0
230,16
229,4
228,13
227,0
226,2
225,0
224,0
223,1
222,0
221,0
220,1
219,0
218,15
217,13
216,0
215,0
214,0
213,0
212,1
211,4
210,0
209,1
208,17
207,0
206,0
205,0
204,0
203,0
202,20
201,0
200,5
199,0
198,13
197,1
196,0
195,0
194,0
193,0
192,1
191,1
190,0
189,4
188,0
187,20
186,11
185,20
184,1
183,0
182,20
181,7
180,0
179,0
178,10
177,0
176,0
175,0
174,0
173,1
172,1
171,1
170,1
169,0
168,0
167,0
166,0
165,1
164,0
163,0
162,3
161,1
160,0
159,1
158,0
157,2
156,0
155,1
154,0
153,0
152,1
151,0
150,1
149,0
148,0
147,0
146,0
145,0
144,0
143,20
142,0
141,0
140,3
139,0
138,0
137,0
136,0
135,0
134,0
133,0
132,2
131,0
130,0
129,2
128,0
127,0
126,1
125,1
124,1
123,0
122,1
121,0
120,7
119,0
118,0
117,0
116,0
115,0
114,4
113,0
112,0
111,0
110,0
109,0
108,0
107,0
106,0
105,1
104,2
103,0
102,0
101,4
100,1
99,1
98,1
97,0
96,1
95,0
94,0
93,1
92,0
91,0
90,1
89,1
88,0
87,0
86,0
85,1
84,0
83,0
82,1
81,2
80,0
79,0
78,0
77,1
76,0
75,1
74,0
73,0
72,0
71,0
70,0
69,2
68,1
67,0
66,10
65,0
64,1
63,0
62,0
61,4
60,1
59,0
58,0
57,0
56,1
55,0
54,0
53,0
52,7
51,0
50,1
49,0
48,0
47,1
46,0
45,3
44,0
43,0
42,0
41,0
40,0
39,0
38,0
37,1
36,0
35,0
34,1
33,14
32,3
31,1
30,0
29,0
28,0
27,0
26,1
25,0
24,8
23,0
22,0
21,1
20,2
19,19
18,0
17,0
16,2
15,0
14,0
13,1
12,0
11,20
10,1
9,2
8,19
7,8
6,11
5,20
4,0
3,2
2,0
1,20
