"planning_unit","number"
321,8
320,10
319,10
318,6
317,20
316,10
315,11
314,9
313,10
312,10
311,9
310,9
309,13
308,10
307,7
306,7
305,10
304,10
303,4
302,12
301,15
300,11
299,16
298,6
297,8
296,10
295,10
294,9
293,10
292,10
291,11
290,12
289,9
288,13
287,9
286,13
285,11
284,11
283,9
282,12
281,12
280,9
279,12
278,7
277,10
276,8
275,10
274,13
273,11
272,10
271,6
270,7
269,7
268,10
267,11
266,10
265,6
264,11
263,8
262,11
261,8
260,9
259,11
258,5
257,8
256,14
255,10
254,13
253,13
252,10
251,8
250,6
249,10
248,10
247,13
246,14
245,8
244,10
243,9
242,8
241,13
240,8
239,9
238,11
237,6
236,10
235,9
234,12
233,8
232,8
231,5
230,8
229,12
228,12
227,10
226,9
225,12
224,7
223,10
222,8
221,9
220,11
219,13
218,11
217,11
216,14
215,12
214,10
213,6
212,11
211,11
210,8
209,9
208,10
207,9
206,12
205,11
204,9
203,8
202,8
201,12
200,9
199,12
198,12
197,9
196,4
195,13
194,8
193,9
192,10
191,11
190,11
189,6
188,11
187,6
186,11
185,9
184,7
183,9
182,12
181,9
180,10
179,8
178,9
177,10
176,10
175,10
174,8
173,10
172,12
171,11
170,11
169,8
168,12
167,14
166,11
165,12
164,11
163,10
162,11
161,10
160,8
159,4
158,15
157,8
156,8
155,10
154,6
153,6
152,10
151,9
150,11
149,8
148,10
147,11
146,9
145,12
144,11
143,20
142,6
141,9
140,14
139,10
138,9
137,6
136,9
135,12
134,10
133,11
132,9
131,11
130,13
129,7
128,9
127,11
126,13
125,6
124,10
123,9
122,12
121,9
120,10
119,8
118,12
117,9
116,11
115,10
114,6
113,10
112,11
111,9
110,10
109,12
108,10
107,11
106,14
105,9
104,7
103,11
102,10
101,7
100,10
99,7
98,11
97,9
96,8
95,10
94,13
93,11
92,7
91,11
90,10
89,11
88,8
87,12
86,5
85,8
84,14
83,10
82,12
81,10
80,8
79,13
78,12
77,15
76,10
75,16
74,11
73,7
72,11
71,8
70,15
69,14
68,12
67,11
66,9
65,10
64,13
63,10
62,8
61,9
60,10
59,10
58,6
57,13
56,12
55,8
54,14
53,14
52,11
51,11
50,9
49,5
48,13
47,11
46,11
45,10
44,8
43,7
42,8
41,10
40,5
39,8
38,11
37,11
36,9
35,10
34,13
33,13
32,5
31,9
30,7
29,10
28,10
27,11
26,11
25,12
24,11
23,10
22,9
21,10
20,8
19,10
18,13
17,14
16,8
15,8
14,12
13,10
12,13
11,9
10,9
9,10
8,8
7,9
6,11
5,20
4,9
3,10
2,12
1,20
