"planning_unit","number"
321,1
320,0
319,0
318,0
317,20
316,1
315,20
314,1
313,0
312,0
311,0
310,0
309,0
308,0
307,1
306,0
305,0
304,20
303,15
302,3
301,0
300,0
299,0
298,1
297,20
296,20
295,0
294,4
293,0
292,0
291,1
290,0
289,0
288,20
287,2
286,1
285,0
284,0
283,0
282,0
281,0
280,19
279,19
278,0
277,0
276,20
275,18
274,0
273,0
272,20
271,18
270,5
269,0
268,0
267,0
266,0
265,0
264,0
263,0
262,0
261,20
260,0
259,0
258,0
257,0
256,0
255,8
254,20
253,0
252,0
251,1
250,0
249,20
248,0
247,20
246,0
245,0
244,0
243,0
242,0
241,20
240,20
239,0
238,0
237,19
236,0
235,0
234,0
233,0
232,0
231,0
230,20
229,0
228,5
227,0
226,4
225,0
224,0
223,1
222,0
221,14
220,0
219,13
218,0
217,20
216,0
215,0
214,7
213,0
212,0
211,20
210,2
209,0
208,2
207,0
206,0
205,0
204,0
203,1
202,20
201,0
200,0
199,0
198,0
197,0
196,6
195,0
194,0
193,1
192,1
191,0
190,0
189,2
188,0
187,3
186,0
185,20
184,0
183,0
182,10
181,11
180,0
179,0
178,7
177,0
176,0
175,0
174,0
173,0
172,0
171,8
170,1
169,0
168,3
167,17
166,19
165,0
164,1
163,0
162,7
161,16
160,0
159,0
158,0
157,0
156,0
155,0
154,0
153,0
152,3
151,0
150,0
149,20
148,0
147,0
146,19
145,0
144,0
143,20
142,0
141,0
140,4
139,0
138,0
137,20
136,2
135,1
134,0
133,0
132,1
131,0
130,0
129,0
128,0
127,0
126,0
125,3
124,14
123,0
122,9
121,1
120,10
119,2
118,0
117,0
116,0
115,0
114,20
113,0
112,0
111,0
110,0
109,0
108,0
107,0
106,2
105,0
104,4
103,0
102,0
101,19
100,0
99,0
98,0
97,0
96,0
95,1
94,0
93,0
92,0
91,0
90,3
89,0
88,0
87,0
86,1
85,0
84,0
83,0
82,0
81,0
80,0
79,0
78,0
77,1
76,0
75,0
74,0
73,0
72,0
71,0
70,0
69,0
68,5
67,3
66,20
65,0
64,0
63,0
62,0
61,7
60,0
59,0
58,0
57,0
56,0
55,0
54,0
53,0
52,0
51,0
50,0
49,0
48,2
47,0
46,0
45,1
44,1
43,1
42,0
41,0
40,0
39,1
38,0
37,1
36,0
35,0
34,0
33,20
32,20
31,0
30,0
29,2
28,0
27,4
26,8
25,0
24,1
23,0
22,0
21,0
20,0
19,3
18,0
17,0
16,0
15,0
14,1
13,0
12,0
11,19
10,0
9,0
8,2
7,0
6,14
5,20
4,0
3,2
2,0
1,20
