"planning_unit","solution"
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,0
13,1
14,1
15,1
16,0
17,1
18,1
19,1
20,1
21,1
22,1
23,0
24,1
25,1
26,1
27,1
28,1
29,1
30,0
31,0
32,1
33,1
34,1
35,1
36,1
37,1
38,0
39,1
40,0
41,1
42,1
43,1
44,0
45,1
46,1
47,1
48,1
49,0
50,0
51,0
52,1
53,0
54,0
55,0
56,0
57,0
58,1
59,1
60,1
61,0
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,0
71,1
72,1
73,1
74,0
75,1
76,1
77,1
78,1
79,0
80,0
81,1
82,0
83,1
84,1
85,1
86,1
87,1
88,1
89,0
90,0
91,1
92,0
93,0
94,0
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,0
103,1
104,1
105,1
106,0
107,1
108,0
109,1
110,1
111,0
112,1
113,1
114,1
115,1
116,0
117,1
118,1
119,0
120,1
121,1
122,0
123,0
124,1
125,0
126,1
127,1
128,1
129,1
130,0
131,1
132,1
133,1
134,1
135,1
136,0
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,0
145,1
146,0
147,1
148,0
149,1
150,0
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,0
167,1
168,0
169,0
170,1
171,0
172,0
173,1
174,0
175,0
176,1
177,0
178,0
179,1
180,1
181,0
182,0
183,0
184,1
185,1
186,1
187,0
188,1
189,1
190,1
191,1
192,1
193,0
194,1
195,0
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,0
206,1
207,0
208,1
209,1
210,0
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,0
219,1
220,1
221,0
222,1
223,1
224,0
225,1
226,1
227,0
228,0
229,1
230,1
231,1
232,0
233,1
234,0
235,1
236,1
237,0
238,1
239,0
240,0
241,1
242,0
243,1
244,1
245,1
246,1
247,1
248,1
249,1
250,1
251,1
252,0
253,1
254,1
255,1
256,1
257,0
258,1
259,0
260,1
261,1
262,1
263,0
264,1
265,0
266,1
267,1
268,1
269,1
270,1
271,0
272,0
273,0
274,0
275,0
276,0
277,1
278,0
279,0
280,0
281,1
282,1
283,1
284,1
285,1
286,1
287,1
288,1
289,0
290,1
291,1
292,1
293,0
294,0
295,0
296,1
297,0
298,0
299,1
300,0
301,1
302,1
303,0
304,0
305,1
306,0
307,1
308,1
309,0
310,1
311,1
312,0
313,0
314,1
315,1
316,1
317,1
318,1
319,1
320,0
321,1
