"planning_unit","number"
321,1
320,0
319,7
318,1
317,20
316,3
315,0
314,0
313,2
312,0
311,0
310,3
309,1
308,1
307,1
306,1
305,0
304,9
303,1
302,2
301,0
300,4
299,5
298,1
297,4
296,1
295,1
294,6
293,2
292,2
291,3
290,1
289,3
288,1
287,0
286,1
285,1
284,2
283,1
282,1
281,0
280,0
279,5
278,0
277,9
276,20
275,2
274,0
273,2
272,1
271,1
270,1
269,0
268,1
267,7
266,3
265,1
264,1
263,0
262,0
261,8
260,5
259,0
258,0
257,0
256,1
255,4
254,0
253,0
252,3
251,2
250,0
249,1
248,0
247,11
246,2
245,5
244,0
243,0
242,1
241,3
240,0
239,1
238,2
237,3
236,0
235,1
234,0
233,0
232,0
231,3
230,0
229,1
228,1
227,1
226,1
225,0
224,1
223,2
222,1
221,1
220,2
219,0
218,0
217,1
216,0
215,1
214,1
213,1
212,2
211,1
210,1
209,0
208,5
207,0
206,0
205,0
204,2
203,0
202,3
201,3
200,3
199,3
198,10
197,0
196,2
195,1
194,1
193,0
192,1
191,0
190,0
189,5
188,1
187,4
186,4
185,20
184,1
183,0
182,0
181,1
180,1
179,0
178,4
177,0
176,0
175,0
174,2
173,1
172,1
171,1
170,4
169,4
168,2
167,2
166,1
165,0
164,1
163,2
162,2
161,1
160,0
159,1
158,1
157,4
156,2
155,2
154,1
153,2
152,1
151,0
150,1
149,5
148,0
147,2
146,0
145,0
144,0
143,20
142,0
141,0
140,8
139,0
138,0
137,3
136,1
135,0
134,1
133,0
132,2
131,1
130,0
129,0
128,0
127,0
126,1
125,3
124,0
123,2
122,4
121,4
120,3
119,4
118,2
117,0
116,0
115,0
114,0
113,0
112,0
111,0
110,2
109,0
108,1
107,3
106,2
105,0
104,3
103,1
102,0
101,3
100,0
99,2
98,0
97,2
96,1
95,2
94,3
93,0
92,1
91,0
90,5
89,0
88,0
87,3
86,2
85,1
84,1
83,2
82,2
81,3
80,2
79,1
78,2
77,0
76,2
75,1
74,0
73,0
72,0
71,0
70,1
69,1
68,2
67,0
66,10
65,0
64,1
63,2
62,2
61,1
60,1
59,1
58,0
57,2
56,2
55,0
54,0
53,0
52,4
51,0
50,0
49,2
48,1
47,0
46,1
45,0
44,3
43,0
42,1
41,1
40,1
39,2
38,1
37,1
36,2
35,1
34,0
33,1
32,2
31,2
30,2
29,1
28,2
27,0
26,6
25,2
24,2
23,0
22,1
21,0
20,2
19,9
18,1
17,0
16,5
15,2
14,5
13,4
12,0
11,20
10,1
9,4
8,2
7,0
6,6
5,20
4,1
3,1
2,1
1,20
