"planning_unit","solution"
1,1
2,0
3,0
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,0
19,0
20,1
21,1
22,1
23,0
24,1
25,0
26,1
27,1
28,0
29,1
30,1
31,0
32,0
33,1
34,1
35,0
36,1
37,1
38,1
39,1
40,1
41,1
42,0
43,0
44,0
45,1
46,1
47,1
48,1
49,1
50,0
51,0
52,1
53,1
54,1
55,1
56,1
57,0
58,0
59,0
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,0
72,1
73,0
74,1
75,0
76,1
77,1
78,1
79,1
80,1
81,0
82,0
83,1
84,1
85,1
86,1
87,0
88,1
89,1
90,1
91,1
92,0
93,1
94,0
95,1
96,1
97,0
98,1
99,1
100,1
101,0
102,1
103,1
104,1
105,1
106,0
107,1
108,0
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,0
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,0
128,1
129,0
130,1
131,1
132,0
133,1
134,1
135,0
136,0
137,1
138,1
139,1
140,1
141,0
142,1
143,1
144,0
145,0
146,0
147,0
148,1
149,1
150,1
151,0
152,1
153,1
154,1
155,0
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,0
164,1
165,0
166,1
167,1
168,1
169,0
170,1
171,0
172,1
173,1
174,1
175,0
176,1
177,0
178,0
179,0
180,1
181,1
182,1
183,0
184,1
185,1
186,1
187,0
188,0
189,1
190,1
191,1
192,1
193,0
194,1
195,1
196,1
197,1
198,1
199,0
200,1
201,0
202,1
203,1
204,1
205,1
206,0
207,1
208,1
209,1
210,0
211,1
212,0
213,1
214,1
215,1
216,0
217,1
218,0
219,0
220,1
221,0
222,1
223,1
224,1
225,0
226,0
227,0
228,1
229,1
230,1
231,1
232,0
233,1
234,1
235,1
236,1
237,1
238,1
239,0
240,1
241,1
242,0
243,1
244,0
245,0
246,1
247,0
248,0
249,1
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,0
258,0
259,0
260,1
261,1
262,0
263,1
264,1
265,0
266,1
267,0
268,1
269,1
270,0
271,1
272,1
273,1
274,0
275,1
276,1
277,0
278,1
279,0
280,1
281,1
282,1
283,0
284,0
285,1
286,0
287,1
288,1
289,0
290,1
291,0
292,1
293,1
294,0
295,0
296,1
297,1
298,1
299,1
300,0
301,1
302,1
303,1
304,0
305,1
306,1
307,1
308,1
309,1
310,0
311,1
312,1
313,1
314,1
315,0
316,0
317,1
318,0
319,1
320,1
321,1
