"planning_unit","number"
321,16
320,17
319,16
318,15
317,20
316,18
315,16
314,17
313,17
312,18
311,14
310,14
309,15
308,14
307,17
306,17
305,17
304,15
303,14
302,12
301,14
300,17
299,13
298,15
297,15
296,15
295,16
294,15
293,17
292,17
291,15
290,16
289,14
288,18
287,15
286,19
285,14
284,12
283,18
282,16
281,18
280,12
279,14
278,15
277,15
276,14
275,15
274,19
273,18
272,18
271,18
270,12
269,15
268,17
267,17
266,18
265,17
264,16
263,17
262,14
261,16
260,17
259,16
258,17
257,15
256,15
255,16
254,15
253,15
252,15
251,18
250,18
249,16
248,17
247,14
246,17
245,18
244,17
243,18
242,15
241,19
240,16
239,13
238,14
237,15
236,19
235,17
234,15
233,17
232,12
231,18
230,17
229,18
228,20
227,17
226,15
225,18
224,19
223,16
222,17
221,15
220,16
219,16
218,12
217,17
216,15
215,17
214,16
213,17
212,15
211,15
210,16
209,19
208,13
207,17
206,13
205,14
204,17
203,17
202,16
201,15
200,19
199,15
198,19
197,19
196,15
195,19
194,16
193,16
192,17
191,14
190,18
189,17
188,14
187,17
186,15
185,18
184,11
183,18
182,15
181,12
180,17
179,14
178,13
177,15
176,15
175,15
174,17
173,18
172,16
171,13
170,18
169,16
168,18
167,16
166,14
165,15
164,19
163,12
162,17
161,15
160,18
159,15
158,13
157,17
156,16
155,16
154,14
153,17
152,14
151,15
150,18
149,18
148,16
147,16
146,19
145,13
144,19
143,20
142,14
141,18
140,16
139,16
138,12
137,18
136,15
135,18
134,13
133,14
132,15
131,17
130,14
129,14
128,15
127,15
126,19
125,16
124,15
123,17
122,17
121,17
120,16
119,18
118,15
117,17
116,15
115,18
114,15
113,16
112,15
111,16
110,17
109,13
108,17
107,17
106,15
105,18
104,15
103,16
102,16
101,17
100,19
99,15
98,18
97,15
96,17
95,19
94,17
93,16
92,16
91,15
90,15
89,15
88,19
87,19
86,13
85,14
84,14
83,19
82,14
81,18
80,18
79,17
78,17
77,12
76,19
75,15
74,19
73,18
72,17
71,14
70,19
69,15
68,16
67,15
66,18
65,16
64,17
63,16
62,14
61,19
60,13
59,14
58,14
57,17
56,15
55,16
54,17
53,16
52,16
51,16
50,16
49,15
48,17
47,20
46,14
45,14
44,16
43,15
42,14
41,18
40,18
39,16
38,12
37,16
36,16
35,15
34,17
33,16
32,12
31,17
30,14
29,19
28,19
27,15
26,17
25,16
24,18
23,16
22,14
21,16
20,18
19,16
18,15
17,18
16,11
15,18
14,15
13,15
12,18
11,14
10,15
9,13
8,15
7,19
6,13
5,20
4,14
3,17
2,14
1,20
