"planning_unit","number"
321,2
320,1
319,6
318,1
317,20
316,5
315,1
314,0
313,1
312,0
311,0
310,0
309,1
308,1
307,2
306,0
305,1
304,7
303,0
302,0
301,0
300,0
299,9
298,2
297,1
296,2
295,4
294,4
293,1
292,0
291,0
290,3
289,2
288,1
287,1
286,3
285,1
284,1
283,1
282,2
281,4
280,1
279,2
278,0
277,5
276,2
275,3
274,2
273,3
272,4
271,1
270,0
269,1
268,1
267,3
266,2
265,2
264,1
263,1
262,0
261,8
260,4
259,1
258,2
257,0
256,1
255,10
254,2
253,1
252,3
251,2
250,1
249,2
248,0
247,8
246,1
245,2
244,0
243,0
242,0
241,0
240,2
239,0
238,1
237,3
236,0
235,1
234,0
233,1
232,0
231,4
230,2
229,2
228,0
227,0
226,3
225,1
224,0
223,0
222,1
221,4
220,1
219,0
218,1
217,1
216,0
215,2
214,2
213,1
212,3
211,1
210,1
209,0
208,2
207,1
206,0
205,0
204,0
203,2
202,3
201,3
200,1
199,1
198,13
197,0
196,2
195,0
194,0
193,0
192,1
191,3
190,0
189,3
188,2
187,2
186,4
185,11
184,0
183,2
182,1
181,0
180,0
179,0
178,4
177,0
176,0
175,1
174,3
173,1
172,0
171,2
170,2
169,3
168,1
167,2
166,3
165,0
164,0
163,4
162,4
161,0
160,0
159,3
158,0
157,1
156,1
155,4
154,1
153,3
152,2
151,0
150,1
149,1
148,3
147,1
146,0
145,2
144,2
143,20
142,1
141,0
140,7
139,3
138,1
137,3
136,2
135,0
134,0
133,0
132,2
131,0
130,1
129,3
128,6
127,1
126,1
125,4
124,4
123,4
122,6
121,5
120,1
119,3
118,1
117,0
116,0
115,0
114,0
113,0
112,1
111,1
110,3
109,0
108,2
107,2
106,1
105,0
104,5
103,1
102,1
101,0
100,2
99,1
98,0
97,3
96,0
95,3
94,1
93,1
92,0
91,1
90,2
89,2
88,1
87,0
86,3
85,2
84,1
83,2
82,0
81,1
80,1
79,0
78,2
77,2
76,1
75,0
74,3
73,0
72,0
71,0
70,0
69,2
68,0
67,0
66,9
65,0
64,0
63,2
62,2
61,3
60,2
59,0
58,0
57,1
56,2
55,0
54,1
53,0
52,6
51,0
50,0
49,2
48,2
47,1
46,4
45,1
44,1
43,1
42,2
41,3
40,1
39,2
38,2
37,0
36,0
35,2
34,1
33,1
32,1
31,1
30,1
29,3
28,0
27,0
26,3
25,3
24,6
23,2
22,6
21,2
20,4
19,9
18,0
17,3
16,1
15,0
14,0
13,4
12,1
11,14
10,2
9,2
8,2
7,2
6,0
5,20
4,4
3,1
2,3
1,20
