"planning_unit","solution"
1,1
2,1
3,1
4,0
5,1
6,0
7,1
8,0
9,1
10,1
11,1
12,0
13,0
14,0
15,1
16,0
17,0
18,1
19,1
20,1
21,0
22,0
23,1
24,0
25,1
26,1
27,0
28,1
29,0
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,0
39,1
40,1
41,0
42,0
43,1
44,0
45,1
46,0
47,1
48,1
49,0
50,1
51,0
52,0
53,1
54,1
55,0
56,1
57,1
58,1
59,0
60,1
61,1
62,0
63,1
64,1
65,1
66,0
67,0
68,0
69,0
70,1
71,1
72,0
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,0
81,0
82,0
83,1
84,1
85,0
86,1
87,1
88,1
89,0
90,0
91,0
92,0
93,1
94,1
95,1
96,1
97,1
98,0
99,1
100,1
101,0
102,1
103,1
104,1
105,1
106,0
107,1
108,1
109,1
110,1
111,0
112,0
113,1
114,0
115,0
116,1
117,1
118,0
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,0
130,1
131,1
132,1
133,1
134,0
135,0
136,1
137,0
138,0
139,1
140,0
141,1
142,1
143,1
144,1
145,1
146,0
147,1
148,0
149,0
150,1
151,1
152,1
153,0
154,0
155,1
156,1
157,0
158,0
159,1
160,0
161,0
162,0
163,1
164,1
165,0
166,1
167,0
168,0
169,1
170,1
171,1
172,0
173,1
174,1
175,0
176,0
177,1
178,1
179,1
180,0
181,1
182,0
183,0
184,0
185,1
186,1
187,0
188,1
189,0
190,1
191,1
192,0
193,1
194,0
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,0
203,1
204,0
205,0
206,1
207,1
208,1
209,1
210,0
211,1
212,0
213,1
214,1
215,1
216,1
217,0
218,1
219,1
220,1
221,0
222,1
223,1
224,1
225,1
226,0
227,1
228,0
229,0
230,0
231,1
232,1
233,1
234,1
235,1
236,0
237,0
238,1
239,0
240,1
241,0
242,0
243,0
244,1
245,0
246,0
247,1
248,1
249,0
250,1
251,0
252,1
253,0
254,0
255,0
256,0
257,0
258,0
259,1
260,0
261,0
262,1
263,1
264,0
265,1
266,1
267,0
268,0
269,1
270,0
271,0
272,0
273,1
274,1
275,0
276,0
277,1
278,1
279,0
280,0
281,0
282,0
283,1
284,1
285,1
286,1
287,0
288,1
289,1
290,1
291,0
292,1
293,0
294,0
295,1
296,0
297,1
298,0
299,1
300,0
301,0
302,1
303,1
304,1
305,1
306,0
307,0
308,1
309,0
310,1
311,1
312,1
313,1
314,0
315,0
316,1
317,1
318,0
319,1
320,1
321,1
