"planning_unit","solution"
1,1
2,1
3,0
4,0
5,1
6,0
7,0
8,0
9,1
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,1
18,1
19,0
20,0
21,0
22,0
23,0
24,1
25,1
26,0
27,1
28,0
29,0
30,1
31,0
32,1
33,0
34,1
35,0
36,1
37,0
38,0
39,0
40,0
41,1
42,0
43,1
44,0
45,1
46,1
47,0
48,1
49,0
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,0
60,0
61,0
62,1
63,0
64,0
65,0
66,1
67,0
68,0
69,0
70,1
71,0
72,0
73,1
74,0
75,1
76,1
77,1
78,1
79,0
80,1
81,1
82,0
83,0
84,1
85,1
86,0
87,0
88,0
89,1
90,1
91,0
92,0
93,1
94,1
95,1
96,0
97,0
98,1
99,1
100,0
101,0
102,1
103,0
104,0
105,0
106,0
107,0
108,1
109,0
110,0
111,1
112,0
113,0
114,0
115,1
116,0
117,1
118,0
119,0
120,1
121,0
122,0
123,0
124,0
125,1
126,0
127,0
128,0
129,1
130,0
131,0
132,0
133,1
134,0
135,0
136,0
137,0
138,0
139,1
140,0
141,0
142,0
143,1
144,1
145,1
146,0
147,0
148,0
149,1
150,0
151,1
152,0
153,1
154,1
155,1
156,1
157,0
158,1
159,0
160,0
161,1
162,0
163,0
164,0
165,0
166,0
167,0
168,1
169,0
170,0
171,0
172,0
173,1
174,0
175,1
176,0
177,0
178,1
179,1
180,0
181,1
182,1
183,1
184,1
185,0
186,1
187,0
188,0
189,0
190,0
191,0
192,0
193,1
194,0
195,0
196,1
197,0
198,0
199,0
200,0
201,1
202,0
203,0
204,1
205,0
206,1
207,1
208,0
209,0
210,1
211,1
212,1
213,0
214,0
215,1
216,1
217,0
218,0
219,1
220,1
221,1
222,1
223,0
224,0
225,0
226,1
227,1
228,0
229,1
230,1
231,0
232,0
233,0
234,0
235,0
236,1
237,0
238,1
239,0
240,0
241,0
242,1
243,1
244,1
245,0
246,0
247,1
248,1
249,0
250,0
251,0
252,1
253,1
254,0
255,1
256,1
257,0
258,0
259,0
260,0
261,0
262,0
263,1
264,0
265,1
266,0
267,0
268,0
269,1
270,1
271,1
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,1
281,0
282,1
283,1
284,1
285,0
286,1
287,0
288,0
289,0
290,0
291,1
292,0
293,0
294,0
295,1
296,0
297,0
298,1
299,0
300,1
301,0
302,1
303,0
304,1
305,1
306,1
307,0
308,0
309,0
310,1
311,0
312,0
313,0
314,0
315,0
316,0
317,1
318,0
319,0
320,0
321,0
