"planning_unit","solution"
1,1
2,1
3,0
4,1
5,1
6,0
7,0
8,0
9,0
10,0
11,0
12,1
13,0
14,0
15,0
16,1
17,0
18,0
19,0
20,0
21,1
22,0
23,1
24,1
25,1
26,1
27,0
28,1
29,1
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,1
41,1
42,0
43,0
44,1
45,1
46,0
47,0
48,0
49,1
50,1
51,1
52,0
53,1
54,0
55,1
56,0
57,1
58,0
59,1
60,0
61,0
62,1
63,0
64,1
65,1
66,1
67,0
68,1
69,0
70,0
71,0
72,1
73,0
74,1
75,0
76,0
77,1
78,0
79,0
80,0
81,1
82,1
83,1
84,0
85,0
86,1
87,1
88,0
89,0
90,0
91,1
92,1
93,0
94,1
95,1
96,1
97,1
98,1
99,0
100,1
101,0
102,0
103,0
104,0
105,1
106,1
107,0
108,0
109,0
110,0
111,1
112,0
113,0
114,0
115,1
116,1
117,1
118,0
119,0
120,0
121,1
122,1
123,0
124,0
125,0
126,1
127,0
128,0
129,0
130,0
131,0
132,1
133,0
134,1
135,0
136,0
137,0
138,1
139,0
140,0
141,1
142,0
143,1
144,0
145,1
146,0
147,0
148,0
149,1
150,0
151,0
152,1
153,0
154,0
155,1
156,1
157,1
158,1
159,1
160,1
161,0
162,0
163,0
164,1
165,1
166,1
167,0
168,0
169,0
170,0
171,0
172,0
173,1
174,0
175,1
176,0
177,0
178,0
179,0
180,0
181,1
182,0
183,1
184,1
185,0
186,1
187,0
188,0
189,1
190,0
191,0
192,0
193,0
194,1
195,0
196,0
197,1
198,1
199,0
200,0
201,0
202,0
203,0
204,0
205,1
206,0
207,1
208,0
209,0
210,0
211,1
212,1
213,1
214,1
215,1
216,0
217,0
218,1
219,1
220,0
221,1
222,1
223,1
224,0
225,0
226,1
227,1
228,1
229,1
230,1
231,0
232,0
233,0
234,0
235,0
236,0
237,1
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,1
247,0
248,1
249,0
250,0
251,1
252,0
253,0
254,0
255,1
256,1
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,1
268,0
269,1
270,1
271,0
272,1
273,0
274,1
275,0
276,0
277,0
278,1
279,0
280,0
281,0
282,0
283,1
284,1
285,0
286,1
287,0
288,0
289,1
290,0
291,0
292,1
293,0
294,1
295,0
296,0
297,1
298,0
299,0
300,0
301,1
302,0
303,0
304,1
305,1
306,0
307,0
308,0
309,0
310,1
311,1
312,1
313,1
314,0
315,0
316,1
317,1
318,1
319,0
320,0
321,0
