"planning_unit","number"
321,1
320,0
319,5
318,0
317,20
316,1
315,4
314,0
313,3
312,0
311,0
310,1
309,2
308,0
307,3
306,0
305,0
304,5
303,1
302,0
301,0
300,3
299,7
298,1
297,2
296,0
295,5
294,5
293,2
292,1
291,2
290,2
289,3
288,5
287,0
286,1
285,1
284,1
283,0
282,1
281,0
280,0
279,2
278,0
277,3
276,7
275,3
274,1
273,2
272,4
271,0
270,0
269,0
268,1
267,6
266,0
265,0
264,1
263,0
262,1
261,8
260,3
259,1
258,0
257,1
256,2
255,6
254,1
253,1
252,3
251,4
250,0
249,2
248,0
247,12
246,2
245,4
244,1
243,0
242,1
241,1
240,1
239,1
238,1
237,2
236,0
235,1
234,2
233,3
232,0
231,2
230,3
229,0
228,0
227,1
226,2
225,0
224,2
223,2
222,1
221,3
220,1
219,0
218,0
217,5
216,1
215,2
214,2
213,2
212,0
211,1
210,2
209,3
208,5
207,1
206,0
205,0
204,2
203,1
202,0
201,1
200,1
199,2
198,9
197,0
196,0
195,2
194,1
193,0
192,0
191,3
190,0
189,4
188,0
187,1
186,3
185,20
184,1
183,1
182,0
181,1
180,1
179,0
178,4
177,0
176,1
175,0
174,1
173,2
172,1
171,3
170,3
169,1
168,1
167,0
166,0
165,2
164,0
163,2
162,1
161,1
160,0
159,0
158,3
157,1
156,2
155,1
154,0
153,1
152,1
151,0
150,0
149,2
148,1
147,0
146,0
145,1
144,2
143,20
142,0
141,0
140,8
139,1
138,0
137,2
136,1
135,3
134,0
133,2
132,0
131,1
130,0
129,6
128,3
127,0
126,0
125,2
124,3
123,0
122,5
121,2
120,3
119,5
118,1
117,1
116,1
115,2
114,3
113,1
112,0
111,1
110,3
109,0
108,2
107,2
106,0
105,2
104,3
103,0
102,0
101,1
100,4
99,2
98,0
97,1
96,2
95,4
94,2
93,1
92,1
91,0
90,5
89,0
88,0
87,2
86,1
85,1
84,0
83,1
82,4
81,1
80,0
79,1
78,3
77,2
76,1
75,2
74,0
73,2
72,0
71,0
70,1
69,2
68,0
67,1
66,7
65,0
64,0
63,1
62,4
61,1
60,3
59,0
58,0
57,2
56,2
55,0
54,0
53,0
52,6
51,0
50,2
49,1
48,0
47,1
46,1
45,0
44,2
43,1
42,2
41,2
40,3
39,0
38,2
37,4
36,1
35,0
34,2
33,3
32,0
31,3
30,3
29,2
28,1
27,0
26,3
25,4
24,6
23,0
22,0
21,4
20,0
19,9
18,1
17,1
16,2
15,1
14,3
13,4
12,0
11,18
10,0
9,4
8,1
7,2
6,1
5,20
4,2
3,1
2,4
1,20
