"planning_unit","solution"
1,1
2,1
3,0
4,0
5,1
6,0
7,1
8,0
9,0
10,0
11,0
12,0
13,1
14,1
15,1
16,1
17,1
18,1
19,0
20,1
21,0
22,1
23,0
24,0
25,0
26,1
27,1
28,1
29,1
30,1
31,1
32,0
33,1
34,0
35,0
36,0
37,0
38,1
39,0
40,0
41,1
42,1
43,0
44,1
45,1
46,1
47,0
48,1
49,0
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,0
60,1
61,1
62,0
63,1
64,0
65,1
66,0
67,1
68,1
69,1
70,1
71,1
72,0
73,1
74,1
75,0
76,1
77,1
78,1
79,0
80,1
81,0
82,1
83,0
84,1
85,1
86,1
87,0
88,1
89,0
90,1
91,0
92,1
93,1
94,1
95,1
96,1
97,0
98,1
99,0
100,0
101,1
102,1
103,1
104,1
105,1
106,1
107,0
108,0
109,1
110,1
111,1
112,0
113,1
114,1
115,1
116,0
117,1
118,0
119,1
120,1
121,0
122,1
123,1
124,0
125,0
126,1
127,1
128,1
129,1
130,1
131,0
132,1
133,1
134,1
135,1
136,1
137,0
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,0
146,1
147,1
148,0
149,1
150,1
151,1
152,1
153,1
154,0
155,0
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,1
167,0
168,1
169,1
170,1
171,1
172,0
173,1
174,1
175,0
176,0
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,0
189,1
190,0
191,1
192,1
193,0
194,1
195,1
196,1
197,0
198,1
199,1
200,1
201,1
202,0
203,1
204,1
205,1
206,1
207,0
208,0
209,1
210,1
211,1
212,1
213,0
214,1
215,1
216,1
217,1
218,1
219,0
220,0
221,1
222,0
223,0
224,1
225,0
226,0
227,0
228,1
229,0
230,1
231,0
232,1
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,1
241,0
242,0
243,0
244,1
245,1
246,0
247,0
248,0
249,1
250,0
251,0
252,0
253,0
254,0
255,1
256,0
257,1
258,0
259,0
260,0
261,0
262,0
263,1
264,1
265,0
266,0
267,1
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,1
296,0
297,1
298,0
299,0
300,0
301,0
302,0
303,1
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,1
316,0
317,1
318,1
319,1
320,0
321,1
