"planning_unit","number"
321,4
320,9
319,7
318,7
317,20
316,5
315,6
314,4
313,3
312,5
311,10
310,8
309,5
308,6
307,5
306,5
305,7
304,10
303,6
302,4
301,5
300,4
299,7
298,5
297,7
296,6
295,9
294,4
293,7
292,3
291,7
290,7
289,4
288,5
287,6
286,7
285,5
284,4
283,7
282,10
281,6
280,8
279,4
278,3
277,5
276,1
275,5
274,3
273,4
272,6
271,8
270,4
269,7
268,4
267,10
266,11
265,6
264,6
263,9
262,4
261,5
260,3
259,7
258,7
257,5
256,6
255,5
254,5
253,6
252,6
251,3
250,7
249,7
248,7
247,14
246,5
245,9
244,7
243,2
242,7
241,3
240,8
239,3
238,7
237,7
236,5
235,5
234,2
233,7
232,5
231,2
230,5
229,2
228,4
227,6
226,4
225,6
224,2
223,5
222,5
221,6
220,3
219,4
218,6
217,6
216,4
215,5
214,4
213,8
212,6
211,5
210,5
209,7
208,7
207,4
206,5
205,5
204,7
203,10
202,5
201,10
200,5
199,6
198,9
197,5
196,8
195,8
194,3
193,13
192,4
191,4
190,6
189,5
188,4
187,1
186,7
185,0
184,6
183,4
182,5
181,3
180,8
179,8
178,5
177,6
176,6
175,6
174,8
173,6
172,4
171,3
170,6
169,10
168,7
167,3
166,4
165,8
164,3
163,8
162,3
161,4
160,8
159,3
158,4
157,5
156,4
155,4
154,6
153,6
152,6
151,4
150,7
149,8
148,9
147,6
146,9
145,7
144,4
143,20
142,6
141,7
140,13
139,6
138,2
137,4
136,3
135,6
134,4
133,6
132,2
131,4
130,6
129,9
128,7
127,6
126,6
125,9
124,4
123,10
122,6
121,7
120,6
119,6
118,5
117,5
116,5
115,9
114,5
113,6
112,6
111,4
110,5
109,5
108,5
107,2
106,5
105,4
104,6
103,4
102,5
101,5
100,4
99,8
98,4
97,6
96,8
95,6
94,4
93,8
92,6
91,9
90,8
89,4
88,15
87,7
86,5
85,2
84,9
83,6
82,5
81,9
80,9
79,5
78,4
77,8
76,4
75,11
74,6
73,6
72,6
71,6
70,4
69,8
68,5
67,6
66,4
65,1
64,5
63,9
62,7
61,5
60,4
59,6
58,4
57,1
56,6
55,6
54,3
53,4
52,9
51,10
50,6
49,3
48,7
47,7
46,7
45,7
44,10
43,7
42,3
41,3
40,8
39,3
38,8
37,4
36,5
35,2
34,7
33,6
32,7
31,8
30,8
29,6
28,8
27,4
26,3
25,5
24,6
23,6
22,13
21,5
20,8
19,7
18,6
17,10
16,4
15,8
14,7
13,7
12,5
11,4
10,5
9,5
8,4
7,6
6,4
5,20
4,4
3,7
2,5
1,20
