"planning_unit","number"
321,0
320,20
319,20
318,0
317,20
316,1
315,20
314,0
313,0
312,0
311,0
310,0
309,0
308,0
307,0
306,0
305,0
304,10
303,0
302,1
301,0
300,1
299,7
298,0
297,17
296,11
295,2
294,9
293,0
292,8
291,0
290,0
289,3
288,17
287,20
286,13
285,0
284,0
283,0
282,0
281,20
280,0
279,20
278,0
277,20
276,20
275,1
274,20
273,0
272,20
271,20
270,0
269,0
268,2
267,19
266,0
265,0
264,0
263,0
262,0
261,20
260,17
259,0
258,0
257,20
256,0
255,19
254,20
253,18
252,14
251,16
250,3
249,20
248,0
247,16
246,0
245,20
244,0
243,2
242,0
241,20
240,20
239,16
238,18
237,20
236,20
235,0
234,0
233,0
232,0
231,1
230,20
229,20
228,20
227,0
226,20
225,0
224,1
223,12
222,0
221,2
220,0
219,12
218,20
217,20
216,0
215,0
214,20
213,0
212,0
211,20
210,18
209,0
208,20
207,0
206,0
205,0
204,0
203,7
202,20
201,3
200,20
199,0
198,4
197,0
196,6
195,0
194,0
193,0
192,17
191,0
190,1
189,2
188,1
187,20
186,20
185,20
184,20
183,0
182,20
181,20
180,0
179,0
178,20
177,0
176,0
175,0
174,0
173,0
172,20
171,5
170,19
169,0
168,10
167,14
166,15
165,0
164,0
163,0
162,19
161,4
160,0
159,0
158,0
157,0
156,0
155,0
154,0
153,0
152,18
151,0
150,0
149,7
148,0
147,6
146,17
145,0
144,2
143,20
142,0
141,0
140,5
139,0
138,0
137,12
136,4
135,0
134,3
133,0
132,0
131,0
130,0
129,8
128,0
127,0
126,0
125,1
124,20
123,0
122,16
121,0
120,20
119,1
118,0
117,0
116,0
115,0
114,20
113,1
112,0
111,2
110,1
109,6
108,0
107,0
106,10
105,5
104,7
103,0
102,0
101,18
100,0
99,0
98,0
97,0
96,0
95,0
94,3
93,0
92,0
91,0
90,17
89,1
88,0
87,0
86,0
85,0
84,0
83,0
82,0
81,0
80,0
79,0
78,0
77,0
76,0
75,0
74,0
73,0
72,0
71,0
70,0
69,0
68,2
67,1
66,20
65,0
64,0
63,0
62,1
61,4
60,4
59,0
58,0
57,0
56,0
55,0
54,0
53,0
52,14
51,0
50,8
49,0
48,0
47,0
46,0
45,20
44,0
43,1
42,1
41,0
40,3
39,7
38,0
37,20
36,0
35,20
34,8
33,20
32,18
31,20
30,2
29,18
28,20
27,20
26,16
25,2
24,2
23,0
22,0
21,4
20,12
19,20
18,0
17,16
16,0
15,18
14,10
13,7
12,0
11,20
10,0
9,11
8,20
7,20
6,20
5,20
4,0
3,16
2,0
1,20
