"planning_unit","solution"
1,1
2,0
3,0
4,1
5,1
6,0
7,0
8,1
9,0
10,1
11,0
12,1
13,0
14,0
15,0
16,1
17,1
18,0
19,1
20,1
21,1
22,1
23,1
24,0
25,1
26,0
27,0
28,1
29,0
30,0
31,1
32,0
33,0
34,0
35,1
36,0
37,0
38,0
39,1
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,1
50,1
51,1
52,1
53,0
54,0
55,1
56,1
57,0
58,0
59,0
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,0
69,1
70,1
71,0
72,1
73,0
74,1
75,0
76,0
77,0
78,1
79,1
80,0
81,1
82,1
83,1
84,0
85,1
86,1
87,0
88,0
89,1
90,0
91,1
92,0
93,1
94,0
95,0
96,0
97,1
98,1
99,1
100,1
101,1
102,1
103,0
104,0
105,1
106,1
107,0
108,0
109,1
110,1
111,1
112,1
113,0
114,1
115,1
116,0
117,1
118,1
119,1
120,1
121,0
122,1
123,1
124,1
125,0
126,1
127,1
128,1
129,1
130,1
131,0
132,1
133,1
134,0
135,1
136,1
137,0
138,0
139,1
140,0
141,1
142,1
143,1
144,1
145,1
146,0
147,1
148,0
149,0
150,1
151,0
152,1
153,1
154,1
155,1
156,0
157,1
158,1
159,0
160,1
161,1
162,0
163,1
164,1
165,0
166,1
167,0
168,1
169,0
170,0
171,1
172,1
173,0
174,1
175,1
176,1
177,1
178,1
179,1
180,0
181,1
182,1
183,1
184,0
185,1
186,0
187,1
188,0
189,1
190,1
191,1
192,0
193,1
194,0
195,0
196,0
197,1
198,1
199,1
200,1
201,0
202,0
203,1
204,1
205,0
206,1
207,0
208,1
209,0
210,1
211,1
212,0
213,0
214,0
215,0
216,0
217,1
218,0
219,1
220,0
221,1
222,0
223,0
224,0
225,1
226,0
227,1
228,1
229,0
230,0
231,0
232,1
233,0
234,1
235,0
236,0
237,1
238,1
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,1
248,0
249,0
250,1
251,1
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,1
267,0
268,0
269,0
270,0
271,0
272,1
273,0
274,0
275,0
276,0
277,1
278,0
279,0
280,1
281,0
282,0
283,0
284,1
285,0
286,1
287,0
288,0
289,0
290,0
291,0
292,0
293,1
294,0
295,0
296,0
297,0
298,0
299,1
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,1
309,0
310,0
311,0
312,0
313,0
314,0
315,1
316,0
317,1
318,0
319,0
320,0
321,0
