"planning_unit","number"
321,12
320,8
319,6
318,11
317,20
316,11
315,13
314,18
313,10
312,9
311,15
310,10
309,16
308,13
307,7
306,11
305,11
304,13
303,12
302,8
301,8
300,12
299,14
298,10
297,6
296,9
295,9
294,10
293,12
292,12
291,10
290,12
289,11
288,13
287,10
286,3
285,8
284,13
283,13
282,9
281,7
280,9
279,7
278,10
277,0
276,2
275,9
274,6
273,11
272,7
271,12
270,9
269,6
268,12
267,5
266,13
265,9
264,15
263,13
262,10
261,5
260,9
259,13
258,11
257,10
256,10
255,11
254,9
253,8
252,14
251,9
250,13
249,7
248,12
247,15
246,12
245,10
244,11
243,9
242,11
241,8
240,10
239,14
238,4
237,7
236,9
235,8
234,12
233,8
232,10
231,7
230,10
229,10
228,5
227,11
226,9
225,8
224,11
223,10
222,14
221,8
220,6
219,12
218,7
217,5
216,7
215,10
214,8
213,8
212,9
211,8
210,10
209,11
208,7
207,7
206,10
205,12
204,7
203,9
202,4
201,12
200,7
199,7
198,11
197,12
196,10
195,10
194,9
193,8
192,11
191,10
190,10
189,13
188,9
187,6
186,5
185,0
184,11
183,11
182,12
181,9
180,11
179,13
178,11
177,12
176,10
175,11
174,11
173,10
172,10
171,9
170,8
169,10
168,6
167,10
166,8
165,9
164,10
163,11
162,7
161,10
160,10
159,11
158,7
157,15
156,12
155,10
154,8
153,10
152,11
151,8
150,11
149,10
148,10
147,14
146,7
145,8
144,7
143,20
142,9
141,11
140,10
139,11
138,13
137,9
136,8
135,9
134,8
133,14
132,9
131,12
130,10
129,10
128,10
127,9
126,11
125,12
124,9
123,11
122,8
121,11
120,8
119,14
118,12
117,11
116,14
115,9
114,11
113,12
112,10
111,13
110,9
109,12
108,8
107,16
106,5
105,12
104,11
103,13
102,7
101,7
100,8
99,13
98,10
97,8
96,12
95,8
94,12
93,11
92,10
91,8
90,10
89,10
88,10
87,12
86,10
85,12
84,13
83,10
82,12
81,9
80,10
79,7
78,13
77,9
76,8
75,11
74,9
73,9
72,8
71,9
70,8
69,6
68,11
67,7
66,11
65,11
64,11
63,9
62,9
61,6
60,9
59,11
58,11
57,11
56,6
55,11
54,7
53,10
52,12
51,11
50,10
49,9
48,12
47,10
46,11
45,10
44,12
43,10
42,7
41,13
40,11
39,8
38,13
37,8
36,7
35,12
34,7
33,13
32,10
31,9
30,10
29,9
28,6
27,6
26,13
25,13
24,9
23,7
22,11
21,13
20,8
19,9
18,7
17,13
16,14
15,10
14,10
13,9
12,8
11,1
10,12
9,11
8,13
7,7
6,9
5,20
4,9
3,11
2,8
1,20
