"planning_unit","number"
321,10
320,5
319,8
318,9
317,20
316,7
315,6
314,4
313,5
312,8
311,2
310,5
309,2
308,6
307,5
306,5
305,9
304,10
303,5
302,5
301,6
300,8
299,11
298,10
297,5
296,4
295,6
294,2
293,8
292,5
291,5
290,5
289,6
288,5
287,6
286,3
285,7
284,8
283,6
282,7
281,6
280,5
279,4
278,9
277,3
276,2
275,5
274,2
273,8
272,0
271,6
270,10
269,8
268,5
267,4
266,4
265,12
264,4
263,8
262,6
261,6
260,6
259,3
258,9
257,2
256,6
255,5
254,4
253,10
252,2
251,4
250,7
249,4
248,8
247,14
246,7
245,6
244,8
243,4
242,6
241,4
240,4
239,6
238,4
237,9
236,4
235,9
234,7
233,4
232,6
231,5
230,6
229,6
228,4
227,8
226,5
225,5
224,5
223,7
222,5
221,5
220,4
219,4
218,1
217,5
216,6
215,2
214,2
213,6
212,1
211,5
210,8
209,3
208,5
207,5
206,2
205,6
204,5
203,9
202,2
201,7
200,3
199,8
198,12
197,8
196,7
195,3
194,9
193,4
192,3
191,5
190,6
189,6
188,7
187,0
186,3
185,3
184,4
183,5
182,0
181,8
180,4
179,4
178,4
177,7
176,7
175,6
174,3
173,4
172,6
171,8
170,4
169,3
168,10
167,6
166,8
165,5
164,5
163,5
162,4
161,5
160,6
159,6
158,6
157,13
156,4
155,10
154,6
153,6
152,6
151,5
150,4
149,6
148,5
147,6
146,6
145,10
144,4
143,20
142,5
141,9
140,7
139,6
138,7
137,5
136,5
135,7
134,3
133,6
132,5
131,4
130,5
129,7
128,8
127,7
126,7
125,5
124,5
123,9
122,5
121,7
120,1
119,7
118,5
117,5
116,8
115,8
114,6
113,8
112,3
111,6
110,8
109,8
108,9
107,7
106,4
105,6
104,10
103,5
102,7
101,7
100,4
99,9
98,7
97,5
96,8
95,5
94,3
93,9
92,11
91,8
90,8
89,8
88,7
87,7
86,11
85,7
84,8
83,4
82,6
81,5
80,6
79,7
78,6
77,7
76,2
75,4
74,4
73,5
72,6
71,7
70,9
69,7
68,5
67,6
66,7
65,9
64,3
63,7
62,4
61,4
60,4
59,4
58,3
57,5
56,7
55,4
54,5
53,4
52,2
51,6
50,4
49,8
48,5
47,7
46,5
45,3
44,8
43,8
42,5
41,3
40,4
39,6
38,5
37,4
36,7
35,8
34,4
33,3
32,4
31,8
30,6
29,9
28,1
27,8
26,7
25,7
24,6
23,7
22,4
21,3
20,8
19,7
18,7
17,7
16,8
15,6
14,3
13,6
12,6
11,4
10,5
9,9
8,0
7,7
6,3
5,20
4,6
3,5
2,8
1,20
