"planning_unit","number"
321,8
320,9
319,10
318,10
317,20
316,14
315,11
314,13
313,13
312,14
311,12
310,16
309,19
308,15
307,11
306,10
305,9
304,12
303,13
302,11
301,13
300,10
299,11
298,13
297,11
296,9
295,15
294,11
293,10
292,14
291,12
290,10
289,12
288,10
287,9
286,8
285,9
284,14
283,12
282,7
281,12
280,11
279,1
278,18
277,6
276,3
275,10
274,15
273,13
272,1
271,11
270,11
269,9
268,11
267,16
266,10
265,10
264,10
263,16
262,11
261,10
260,13
259,10
258,7
257,9
256,10
255,10
254,10
253,8
252,11
251,12
250,10
249,9
248,16
247,14
246,8
245,8
244,15
243,11
242,8
241,13
240,10
239,11
238,12
237,9
236,12
235,12
234,13
233,12
232,9
231,15
230,9
229,9
228,6
227,12
226,9
225,16
224,15
223,13
222,10
221,18
220,19
219,13
218,6
217,5
216,13
215,7
214,12
213,12
212,10
211,11
210,13
209,12
208,14
207,11
206,13
205,14
204,12
203,13
202,7
201,13
200,11
199,13
198,12
197,11
196,12
195,15
194,12
193,17
192,9
191,11
190,14
189,12
188,13
187,0
186,10
185,2
184,11
183,12
182,6
181,13
180,11
179,15
178,11
177,16
176,13
175,16
174,14
173,12
172,12
171,11
170,14
169,18
168,11
167,15
166,16
165,9
164,11
163,13
162,13
161,14
160,10
159,14
158,13
157,11
156,13
155,12
154,11
153,9
152,13
151,15
150,13
149,15
148,11
147,9
146,13
145,11
144,12
143,20
142,12
141,12
140,11
139,13
138,13
137,13
136,11
135,8
134,9
133,12
132,13
131,13
130,15
129,8
128,14
127,14
126,12
125,11
124,13
123,13
122,11
121,15
120,15
119,17
118,13
117,15
116,11
115,10
114,8
113,14
112,13
111,14
110,6
109,13
108,12
107,14
106,13
105,15
104,12
103,16
102,17
101,10
100,15
99,15
98,11
97,12
96,15
95,10
94,15
93,15
92,15
91,11
90,11
89,10
88,12
87,14
86,11
85,10
84,12
83,11
82,13
81,11
80,10
79,15
78,17
77,14
76,17
75,14
74,15
73,14
72,10
71,10
70,13
69,12
68,11
67,12
66,10
65,11
64,12
63,15
62,11
61,13
60,12
59,13
58,13
57,13
56,12
55,12
54,14
53,12
52,9
51,14
50,12
49,12
48,12
47,17
46,12
45,15
44,13
43,9
42,11
41,12
40,14
39,10
38,13
37,15
36,10
35,10
34,14
33,7
32,13
31,12
30,11
29,9
28,11
27,10
26,13
25,11
24,10
23,13
22,15
21,10
20,8
19,12
18,13
17,12
16,15
15,12
14,9
13,9
12,9
11,8
10,15
9,11
8,8
7,9
6,14
5,20
4,11
3,11
2,14
1,20
