"planning_unit","number"
321,4
320,0
319,8
318,0
317,20
316,4
315,1
314,0
313,3
312,1
311,0
310,0
309,3
308,0
307,0
306,0
305,0
304,9
303,2
302,0
301,1
300,5
299,4
298,0
297,1
296,0
295,3
294,3
293,0
292,2
291,3
290,1
289,3
288,4
287,1
286,0
285,1
284,1
283,1
282,0
281,1
280,1
279,4
278,1
277,3
276,5
275,4
274,0
273,3
272,7
271,0
270,0
269,1
268,0
267,0
266,2
265,0
264,4
263,2
262,2
261,7
260,2
259,0
258,0
257,1
256,0
255,7
254,4
253,0
252,1
251,1
250,0
249,2
248,0
247,14
246,3
245,2
244,0
243,0
242,1
241,2
240,2
239,1
238,3
237,2
236,0
235,0
234,1
233,1
232,3
231,3
230,0
229,1
228,0
227,1
226,3
225,1
224,1
223,1
222,1
221,3
220,1
219,0
218,0
217,3
216,1
215,0
214,0
213,3
212,0
211,2
210,0
209,4
208,6
207,2
206,1
205,0
204,1
203,1
202,3
201,4
200,1
199,1
198,7
197,0
196,2
195,1
194,2
193,1
192,3
191,1
190,2
189,2
188,3
187,1
186,2
185,9
184,0
183,4
182,0
181,1
180,0
179,1
178,2
177,0
176,1
175,0
174,1
173,1
172,1
171,3
170,4
169,2
168,2
167,0
166,2
165,0
164,0
163,1
162,0
161,1
160,0
159,2
158,2
157,1
156,2
155,2
154,0
153,1
152,1
151,1
150,3
149,3
148,0
147,0
146,0
145,2
144,3
143,20
142,3
141,0
140,9
139,0
138,1
137,4
136,0
135,1
134,3
133,0
132,3
131,1
130,0
129,0
128,2
127,0
126,1
125,7
124,0
123,1
122,6
121,3
120,1
119,3
118,0
117,0
116,0
115,1
114,2
113,0
112,1
111,0
110,6
109,0
108,2
107,2
106,1
105,1
104,2
103,2
102,1
101,1
100,1
99,4
98,1
97,1
96,2
95,4
94,4
93,0
92,1
91,1
90,0
89,1
88,0
87,0
86,1
85,2
84,2
83,0
82,2
81,0
80,0
79,1
78,4
77,1
76,1
75,3
74,1
73,2
72,2
71,0
70,0
69,1
68,1
67,0
66,8
65,0
64,2
63,1
62,3
61,2
60,3
59,0
58,0
57,2
56,1
55,0
54,0
53,0
52,8
51,0
50,1
49,2
48,2
47,1
46,2
45,0
44,3
43,2
42,1
41,1
40,1
39,1
38,6
37,1
36,0
35,4
34,2
33,2
32,0
31,0
30,2
29,1
28,0
27,0
26,5
25,2
24,7
23,0
22,3
21,1
20,0
19,8
18,1
17,0
16,2
15,0
14,1
13,3
12,1
11,18
10,2
9,0
8,6
7,1
6,1
5,20
4,2
3,3
2,2
1,20
