"planning_unit","number"
321,0
320,0
319,0
318,0
317,20
316,0
315,12
314,0
313,0
312,0
311,0
310,0
309,1
308,0
307,0
306,0
305,0
304,18
303,3
302,0
301,0
300,1
299,0
298,0
297,13
296,19
295,2
294,0
293,0
292,0
291,0
290,0
289,0
288,18
287,0
286,0
285,0
284,0
283,0
282,0
281,1
280,4
279,5
278,0
277,0
276,4
275,3
274,0
273,0
272,20
271,6
270,0
269,0
268,0
267,0
266,0
265,0
264,0
263,0
262,0
261,20
260,1
259,0
258,0
257,0
256,0
255,2
254,17
253,0
252,0
251,1
250,1
249,10
248,0
247,20
246,0
245,1
244,0
243,0
242,0
241,13
240,11
239,0
238,0
237,10
236,1
235,0
234,0
233,0
232,0
231,0
230,11
229,0
228,1
227,0
226,0
225,0
224,0
223,3
222,0
221,3
220,0
219,0
218,0
217,15
216,0
215,0
214,0
213,0
212,0
211,12
210,0
209,0
208,2
207,0
206,0
205,0
204,3
203,1
202,20
201,0
200,0
199,1
198,0
197,0
196,1
195,0
194,1
193,0
192,0
191,1
190,0
189,6
188,0
187,3
186,0
185,9
184,0
183,0
182,2
181,0
180,0
179,0
178,1
177,0
176,2
175,0
174,0
173,0
172,0
171,0
170,2
169,0
168,0
167,3
166,6
165,1
164,0
163,0
162,2
161,2
160,0
159,1
158,0
157,0
156,0
155,1
154,0
153,1
152,0
151,0
150,0
149,19
148,0
147,0
146,0
145,0
144,0
143,20
142,0
141,0
140,3
139,0
138,0
137,16
136,0
135,1
134,0
133,0
132,1
131,0
130,0
129,1
128,0
127,0
126,0
125,4
124,1
123,0
122,6
121,4
120,1
119,1
118,0
117,0
116,0
115,0
114,13
113,0
112,0
111,0
110,4
109,0
108,0
107,0
106,1
105,0
104,9
103,0
102,0
101,11
100,1
99,0
98,0
97,0
96,0
95,2
94,0
93,0
92,0
91,0
90,3
89,0
88,0
87,0
86,1
85,0
84,0
83,0
82,0
81,1
80,0
79,0
78,0
77,1
76,0
75,0
74,0
73,0
72,0
71,0
70,0
69,0
68,0
67,1
66,20
65,0
64,0
63,0
62,1
61,1
60,0
59,0
58,0
57,1
56,0
55,0
54,0
53,0
52,0
51,0
50,0
49,0
48,0
47,0
46,0
45,1
44,0
43,1
42,0
41,1
40,1
39,0
38,1
37,0
36,0
35,1
34,0
33,20
32,14
31,2
30,0
29,3
28,0
27,0
26,2
25,5
24,2
23,2
22,2
21,3
20,3
19,13
18,1
17,1
16,1
15,0
14,3
13,1
12,0
11,14
10,0
9,0
8,0
7,0
6,4
5,20
4,0
3,2
2,2
1,20
