"planning_unit","solution"
1,1
2,1
3,1
4,1
5,1
6,1
7,0
8,1
9,0
10,1
11,0
12,1
13,1
14,0
15,0
16,0
17,1
18,0
19,0
20,0
21,1
22,1
23,0
24,1
25,1
26,0
27,0
28,1
29,0
30,0
31,1
32,0
33,0
34,1
35,1
36,1
37,0
38,1
39,0
40,1
41,1
42,0
43,0
44,0
45,0
46,1
47,0
48,1
49,0
50,0
51,0
52,0
53,0
54,0
55,1
56,1
57,0
58,0
59,0
60,1
61,1
62,1
63,1
64,1
65,0
66,1
67,0
68,0
69,1
70,0
71,0
72,1
73,1
74,1
75,1
76,1
77,0
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,0
87,0
88,1
89,1
90,0
91,0
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,0
100,1
101,1
102,1
103,0
104,1
105,0
106,0
107,0
108,1
109,1
110,1
111,0
112,0
113,1
114,1
115,0
116,0
117,1
118,1
119,0
120,1
121,0
122,0
123,0
124,1
125,1
126,1
127,1
128,0
129,0
130,1
131,1
132,1
133,0
134,1
135,0
136,0
137,0
138,0
139,0
140,1
141,0
142,0
143,1
144,1
145,0
146,1
147,0
148,0
149,0
150,0
151,1
152,1
153,0
154,0
155,0
156,0
157,0
158,1
159,1
160,0
161,1
162,0
163,0
164,1
165,0
166,1
167,0
168,1
169,0
170,1
171,0
172,1
173,0
174,1
175,0
176,0
177,0
178,0
179,0
180,1
181,1
182,0
183,1
184,1
185,1
186,1
187,0
188,1
189,0
190,1
191,0
192,1
193,1
194,1
195,1
196,0
197,0
198,0
199,0
200,0
201,1
202,1
203,1
204,0
205,1
206,0
207,0
208,0
209,0
210,0
211,0
212,1
213,1
214,1
215,1
216,1
217,1
218,0
219,0
220,0
221,0
222,1
223,1
224,0
225,0
226,1
227,1
228,1
229,1
230,0
231,0
232,1
233,1
234,1
235,1
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,1
246,0
247,1
248,1
249,0
250,0
251,0
252,1
253,0
254,0
255,1
256,1
257,1
258,1
259,1
260,0
261,0
262,1
263,0
264,0
265,0
266,0
267,0
268,0
269,1
270,0
271,0
272,0
273,1
274,0
275,1
276,0
277,0
278,1
279,1
280,0
281,1
282,1
283,0
284,0
285,0
286,1
287,0
288,1
289,1
290,1
291,1
292,1
293,1
294,1
295,0
296,1
297,0
298,0
299,1
300,1
301,1
302,1
303,0
304,1
305,1
306,0
307,0
308,0
309,1
310,0
311,1
312,0
313,0
314,0
315,1
316,1
317,1
318,0
319,1
320,0
321,0
