"planning_unit","number"
321,2
320,1
319,6
318,0
317,20
316,0
315,1
314,3
313,3
312,0
311,0
310,0
309,0
308,1
307,2
306,0
305,1
304,11
303,2
302,0
301,1
300,2
299,4
298,0
297,0
296,1
295,3
294,1
293,0
292,1
291,0
290,1
289,0
288,5
287,1
286,1
285,0
284,1
283,0
282,0
281,4
280,0
279,7
278,0
277,20
276,20
275,2
274,0
273,1
272,6
271,0
270,1
269,1
268,0
267,5
266,1
265,0
264,1
263,0
262,0
261,9
260,1
259,1
258,0
257,2
256,0
255,5
254,5
253,2
252,3
251,1
250,2
249,0
248,0
247,11
246,0
245,3
244,0
243,0
242,1
241,2
240,1
239,3
238,0
237,4
236,0
235,0
234,0
233,0
232,0
231,4
230,7
229,0
228,3
227,0
226,3
225,1
224,0
223,5
222,1
221,0
220,4
219,0
218,0
217,9
216,0
215,0
214,1
213,0
212,0
211,0
210,0
209,0
208,4
207,0
206,0
205,0
204,0
203,1
202,13
201,2
200,5
199,1
198,9
197,0
196,2
195,0
194,1
193,0
192,0
191,0
190,2
189,5
188,0
187,17
186,6
185,20
184,1
183,0
182,0
181,2
180,1
179,0
178,3
177,0
176,0
175,0
174,0
173,0
172,1
171,0
170,4
169,3
168,0
167,0
166,1
165,0
164,0
163,3
162,1
161,1
160,0
159,1
158,0
157,3
156,1
155,1
154,0
153,0
152,3
151,0
150,0
149,3
148,0
147,1
146,0
145,0
144,1
143,20
142,0
141,0
140,7
139,0
138,2
137,4
136,0
135,0
134,0
133,2
132,1
131,2
130,0
129,0
128,3
127,2
126,1
125,4
124,0
123,2
122,1
121,3
120,1
119,3
118,2
117,1
116,0
115,1
114,1
113,1
112,0
111,0
110,4
109,0
108,0
107,1
106,2
105,1
104,4
103,0
102,1
101,2
100,2
99,1
98,0
97,1
96,1
95,2
94,0
93,1
92,0
91,0
90,3
89,0
88,1
87,2
86,0
85,0
84,1
83,1
82,1
81,0
80,1
79,0
78,2
77,1
76,1
75,2
74,0
73,0
72,0
71,0
70,1
69,0
68,3
67,0
66,8
65,0
64,3
63,1
62,2
61,1
60,0
59,1
58,0
57,2
56,1
55,0
54,0
53,0
52,7
51,0
50,0
49,1
48,2
47,0
46,1
45,1
44,4
43,1
42,1
41,0
40,1
39,0
38,1
37,1
36,0
35,1
34,0
33,2
32,1
31,4
30,2
29,1
28,1
27,0
26,4
25,1
24,3
23,3
22,1
21,0
20,1
19,18
18,1
17,0
16,1
15,0
14,5
13,2
12,1
11,20
10,0
9,4
8,3
7,1
6,6
5,20
4,0
3,2
2,1
1,20
