"planning_unit","number"
321,14
320,0
319,1
318,1
317,20
316,0
315,20
314,0
313,0
312,0
311,0
310,0
309,0
308,0
307,0
306,0
305,0
304,20
303,20
302,18
301,0
300,1
299,6
298,0
297,20
296,20
295,2
294,20
293,0
292,0
291,10
290,0
289,0
288,20
287,10
286,3
285,0
284,0
283,8
282,3
281,4
280,20
279,20
278,1
277,0
276,20
275,20
274,0
273,0
272,20
271,20
270,20
269,1
268,0
267,0
266,0
265,0
264,0
263,0
262,0
261,20
260,0
259,0
258,0
257,0
256,0
255,19
254,20
253,0
252,1
251,12
250,1
249,20
248,0
247,20
246,0
245,9
244,0
243,0
242,0
241,20
240,20
239,3
238,1
237,20
236,0
235,1
234,0
233,0
232,0
231,15
230,20
229,6
228,19
227,0
226,18
225,0
224,0
223,16
222,15
221,19
220,0
219,20
218,3
217,20
216,0
215,8
214,19
213,1
212,0
211,20
210,3
209,2
208,13
207,0
206,0
205,0
204,0
203,6
202,20
201,0
200,0
199,0
198,0
197,0
196,20
195,0
194,0
193,1
192,2
191,0
190,0
189,1
188,0
187,19
186,0
185,20
184,0
183,0
182,12
181,20
180,0
179,0
178,20
177,0
176,2
175,0
174,0
173,0
172,0
171,20
170,0
169,0
168,16
167,20
166,20
165,0
164,4
163,0
162,17
161,20
160,0
159,0
158,0
157,0
156,0
155,0
154,0
153,0
152,14
151,2
150,0
149,20
148,0
147,0
146,20
145,0
144,0
143,20
142,3
141,0
140,0
139,0
138,0
137,20
136,0
135,0
134,0
133,0
132,0
131,0
130,0
129,8
128,0
127,0
126,0
125,1
124,20
123,0
122,12
121,1
120,20
119,5
118,0
117,0
116,0
115,0
114,20
113,1
112,0
111,0
110,0
109,5
108,0
107,1
106,10
105,6
104,3
103,0
102,1
101,20
100,0
99,0
98,0
97,0
96,0
95,0
94,0
93,0
92,0
91,0
90,6
89,0
88,0
87,0
86,2
85,0
84,0
83,0
82,0
81,1
80,0
79,0
78,0
77,0
76,0
75,0
74,0
73,0
72,0
71,0
70,0
69,0
68,19
67,19
66,20
65,0
64,0
63,0
62,1
61,15
60,0
59,0
58,0
57,0
56,0
55,0
54,0
53,0
52,0
51,0
50,0
49,0
48,0
47,0
46,0
45,4
44,0
43,0
42,0
41,0
40,2
39,0
38,0
37,5
36,0
35,1
34,0
33,20
32,20
31,9
30,0
29,0
28,0
27,20
26,1
25,0
24,0
23,0
22,0
21,0
20,3
19,0
18,0
17,0
16,0
15,0
14,11
13,0
12,0
11,20
10,0
9,0
8,0
7,1
6,20
5,20
4,0
3,13
2,0
1,20
