"planning_unit","solution"
1,1
2,0
3,0
4,0
5,1
6,1
7,1
8,1
9,0
10,1
11,1
12,0
13,1
14,1
15,1
16,0
17,0
18,1
19,1
20,0
21,1
22,0
23,1
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,1
32,0
33,1
34,1
35,0
36,0
37,1
38,0
39,0
40,0
41,1
42,1
43,0
44,0
45,0
46,0
47,0
48,0
49,1
50,1
51,0
52,1
53,0
54,0
55,0
56,1
57,0
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,0
66,1
67,1
68,1
69,0
70,1
71,0
72,1
73,0
74,1
75,1
76,0
77,0
78,1
79,0
80,1
81,1
82,0
83,0
84,1
85,0
86,1
87,1
88,1
89,0
90,0
91,0
92,0
93,1
94,0
95,0
96,0
97,0
98,1
99,0
100,1
101,1
102,1
103,1
104,0
105,1
106,1
107,0
108,0
109,0
110,1
111,0
112,1
113,0
114,1
115,0
116,0
117,1
118,0
119,0
120,1
121,1
122,0
123,1
124,1
125,0
126,0
127,0
128,0
129,0
130,0
131,1
132,1
133,0
134,0
135,0
136,1
137,1
138,1
139,0
140,0
141,0
142,0
143,1
144,1
145,0
146,1
147,1
148,0
149,1
150,1
151,0
152,1
153,1
154,1
155,0
156,1
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,0
165,1
166,1
167,0
168,1
169,0
170,1
171,1
172,1
173,1
174,0
175,0
176,0
177,0
178,0
179,0
180,1
181,1
182,1
183,0
184,0
185,1
186,1
187,1
188,1
189,0
190,0
191,0
192,0
193,1
194,1
195,0
196,1
197,0
198,0
199,0
200,1
201,1
202,1
203,0
204,0
205,0
206,0
207,1
208,1
209,1
210,1
211,1
212,0
213,0
214,0
215,0
216,0
217,1
218,1
219,0
220,1
221,0
222,0
223,1
224,1
225,0
226,0
227,0
228,0
229,1
230,1
231,0
232,0
233,0
234,0
235,0
236,1
237,1
238,0
239,0
240,0
241,1
242,0
243,0
244,0
245,0
246,0
247,1
248,1
249,1
250,0
251,1
252,0
253,1
254,1
255,0
256,1
257,0
258,1
259,0
260,1
261,0
262,1
263,0
264,1
265,1
266,0
267,1
268,1
269,1
270,1
271,0
272,0
273,0
274,0
275,1
276,1
277,1
278,1
279,1
280,0
281,1
282,1
283,0
284,0
285,0
286,0
287,1
288,1
289,0
290,1
291,1
292,0
293,1
294,1
295,1
296,0
297,0
298,0
299,0
300,0
301,1
302,0
303,1
304,1
305,1
306,1
307,0
308,0
309,0
310,1
311,0
312,1
313,0
314,0
315,0
316,0
317,1
318,0
319,1
320,1
321,1
