"planning_unit","number"
321,7
320,3
319,5
318,7
317,20
316,1
315,5
314,3
313,3
312,4
311,7
310,3
309,5
308,2
307,1
306,5
305,3
304,6
303,6
302,3
301,7
300,6
299,13
298,4
297,2
296,3
295,7
294,4
293,4
292,2
291,5
290,2
289,3
288,3
287,4
286,1
285,3
284,5
283,1
282,2
281,5
280,4
279,4
278,5
277,4
276,4
275,4
274,1
273,3
272,4
271,5
270,3
269,6
268,4
267,4
266,3
265,1
264,4
263,2
262,3
261,2
260,4
259,3
258,2
257,7
256,1
255,3
254,5
253,2
252,5
251,3
250,5
249,4
248,1
247,12
246,3
245,4
244,4
243,3
242,4
241,7
240,6
239,2
238,3
237,8
236,3
235,4
234,2
233,6
232,6
231,5
230,2
229,1
228,3
227,2
226,4
225,2
224,2
223,3
222,7
221,4
220,6
219,2
218,5
217,6
216,3
215,5
214,3
213,0
212,4
211,4
210,3
209,3
208,4
207,5
206,3
205,4
204,2
203,4
202,4
201,3
200,5
199,2
198,11
197,7
196,2
195,1
194,4
193,1
192,4
191,7
190,3
189,1
188,2
187,6
186,3
185,6
184,5
183,3
182,6
181,4
180,2
179,2
178,5
177,2
176,3
175,3
174,3
173,4
172,5
171,5
170,5
169,4
168,1
167,4
166,2
165,2
164,2
163,2
162,5
161,0
160,5
159,2
158,3
157,2
156,6
155,7
154,3
153,6
152,2
151,4
150,2
149,3
148,3
147,2
146,4
145,6
144,2
143,20
142,4
141,0
140,7
139,5
138,2
137,9
136,5
135,4
134,1
133,6
132,3
131,6
130,6
129,8
128,2
127,2
126,4
125,4
124,2
123,3
122,5
121,2
120,3
119,7
118,2
117,1
116,4
115,5
114,5
113,6
112,5
111,5
110,7
109,2
108,0
107,8
106,3
105,4
104,1
103,1
102,0
101,4
100,1
99,1
98,3
97,5
96,3
95,4
94,5
93,1
92,3
91,3
90,4
89,0
88,3
87,1
86,7
85,2
84,3
83,5
82,4
81,3
80,4
79,3
78,5
77,2
76,4
75,3
74,3
73,2
72,4
71,2
70,10
69,5
68,5
67,5
66,4
65,4
64,3
63,5
62,5
61,2
60,4
59,3
58,4
57,3
56,2
55,5
54,5
53,3
52,8
51,1
50,3
49,7
48,1
47,6
46,3
45,4
44,2
43,4
42,3
41,5
40,5
39,2
38,3
37,8
36,5
35,4
34,7
33,2
32,2
31,2
30,0
29,8
28,4
27,5
26,3
25,4
24,6
23,1
22,5
21,4
20,4
19,11
18,5
17,2
16,3
15,8
14,2
13,5
12,5
11,12
10,4
9,5
8,3
7,5
6,4
5,20
4,5
3,3
2,3
1,20
