"planning_unit","number"
321,11
320,11
319,11
318,9
317,20
316,7
315,12
314,14
313,13
312,13
311,10
310,15
309,14
308,12
307,8
306,9
305,11
304,14
303,14
302,11
301,14
300,15
299,9
298,9
297,10
296,11
295,16
294,11
293,11
292,10
291,9
290,13
289,10
288,12
287,11
286,9
285,14
284,13
283,13
282,12
281,16
280,14
279,11
278,13
277,15
276,8
275,12
274,12
273,13
272,14
271,14
270,11
269,10
268,10
267,13
266,14
265,9
264,12
263,15
262,14
261,10
260,14
259,12
258,18
257,16
256,14
255,12
254,11
253,12
252,12
251,16
250,14
249,11
248,11
247,18
246,12
245,14
244,13
243,11
242,10
241,8
240,13
239,10
238,14
237,9
236,11
235,13
234,11
233,11
232,12
231,12
230,13
229,11
228,11
227,9
226,14
225,12
224,12
223,12
222,11
221,11
220,11
219,12
218,10
217,13
216,9
215,13
214,15
213,11
212,8
211,8
210,11
209,14
208,9
207,10
206,14
205,9
204,12
203,16
202,14
201,12
200,13
199,12
198,8
197,18
196,13
195,12
194,10
193,10
192,10
191,11
190,13
189,11
188,11
187,12
186,11
185,10
184,13
183,13
182,13
181,12
180,12
179,14
178,7
177,8
176,7
175,17
174,12
173,13
172,15
171,12
170,12
169,10
168,12
167,13
166,14
165,12
164,11
163,11
162,12
161,10
160,12
159,10
158,11
157,12
156,9
155,13
154,10
153,13
152,15
151,11
150,13
149,11
148,12
147,12
146,7
145,13
144,10
143,20
142,8
141,5
140,11
139,13
138,12
137,9
136,14
135,10
134,10
133,10
132,13
131,13
130,13
129,11
128,14
127,11
126,15
125,13
124,10
123,10
122,16
121,12
120,15
119,12
118,12
117,11
116,8
115,11
114,10
113,19
112,11
111,13
110,11
109,13
108,14
107,7
106,11
105,8
104,12
103,14
102,14
101,11
100,13
99,12
98,17
97,16
96,13
95,9
94,13
93,12
92,10
91,9
90,15
89,10
88,14
87,12
86,14
85,12
84,13
83,11
82,12
81,11
80,13
79,11
78,12
77,13
76,11
75,12
74,14
73,11
72,9
71,13
70,13
69,12
68,11
67,8
66,10
65,9
64,9
63,12
62,11
61,9
60,13
59,11
58,12
57,11
56,11
55,13
54,12
53,7
52,13
51,11
50,14
49,13
48,11
47,11
46,11
45,15
44,11
43,11
42,13
41,11
40,13
39,14
38,16
37,12
36,15
35,14
34,14
33,13
32,14
31,12
30,14
29,14
28,12
27,8
26,15
25,13
24,13
23,13
22,10
21,10
20,12
19,14
18,12
17,12
16,12
15,14
14,10
13,13
12,13
11,11
10,17
9,15
8,12
7,10
6,10
5,20
4,14
3,13
2,14
1,20
