"planning_unit","solution"
1,1
2,1
3,0
4,0
5,1
6,0
7,0
8,1
9,1
10,0
11,0
12,1
13,1
14,1
15,1
16,1
17,0
18,1
19,1
20,1
21,1
22,0
23,1
24,0
25,0
26,0
27,1
28,0
29,0
30,1
31,0
32,1
33,0
34,1
35,0
36,0
37,1
38,0
39,1
40,0
41,0
42,0
43,0
44,0
45,0
46,1
47,0
48,0
49,1
50,1
51,1
52,1
53,0
54,0
55,1
56,1
57,0
58,1
59,0
60,1
61,1
62,0
63,0
64,1
65,0
66,0
67,0
68,0
69,1
70,0
71,0
72,0
73,0
74,1
75,0
76,0
77,0
78,1
79,0
80,0
81,1
82,1
83,0
84,0
85,0
86,0
87,1
88,0
89,0
90,0
91,1
92,0
93,1
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,1
102,0
103,0
104,0
105,0
106,0
107,1
108,1
109,0
110,1
111,0
112,1
113,0
114,0
115,0
116,0
117,1
118,1
119,0
120,1
121,0
122,0
123,0
124,1
125,0
126,0
127,1
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,1
136,0
137,0
138,1
139,0
140,1
141,0
142,1
143,1
144,1
145,0
146,0
147,0
148,1
149,1
150,1
151,0
152,0
153,1
154,1
155,0
156,1
157,0
158,1
159,1
160,0
161,0
162,0
163,1
164,1
165,1
166,1
167,0
168,0
169,1
170,0
171,0
172,1
173,0
174,1
175,0
176,0
177,1
178,1
179,0
180,1
181,0
182,1
183,0
184,1
185,1
186,0
187,0
188,0
189,0
190,1
191,0
192,0
193,1
194,1
195,0
196,0
197,0
198,1
199,0
200,1
201,0
202,0
203,0
204,1
205,0
206,1
207,1
208,1
209,0
210,0
211,0
212,1
213,1
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,1
222,0
223,0
224,0
225,1
226,0
227,0
228,1
229,0
230,1
231,0
232,0
233,0
234,1
235,1
236,0
237,0
238,0
239,1
240,0
241,1
242,1
243,1
244,1
245,0
246,0
247,1
248,0
249,1
250,0
251,1
252,1
253,0
254,0
255,0
256,1
257,0
258,1
259,1
260,1
261,0
262,1
263,0
264,0
265,0
266,1
267,1
268,0
269,0
270,1
271,0
272,1
273,0
274,0
275,0
276,0
277,0
278,1
279,1
280,0
281,0
282,0
283,1
284,0
285,0
286,0
287,0
288,0
289,1
290,0
291,1
292,0
293,0
294,0
295,0
296,0
297,1
298,0
299,0
300,1
301,1
302,0
303,1
304,1
305,1
306,0
307,1
308,0
309,0
310,1
311,1
312,0
313,1
314,0
315,0
316,0
317,1
318,1
319,0
320,0
321,0
