"planning_unit","solution"
1,1
2,0
3,0
4,1
5,1
6,0
7,1
8,0
9,1
10,1
11,0
12,0
13,0
14,1
15,1
16,0
17,0
18,0
19,0
20,0
21,1
22,0
23,0
24,1
25,0
26,0
27,1
28,0
29,1
30,1
31,1
32,1
33,0
34,0
35,0
36,0
37,0
38,1
39,0
40,0
41,0
42,0
43,0
44,0
45,1
46,1
47,1
48,0
49,0
50,0
51,0
52,1
53,1
54,1
55,1
56,1
57,1
58,0
59,0
60,1
61,0
62,1
63,1
64,1
65,1
66,0
67,0
68,1
69,0
70,0
71,0
72,1
73,0
74,1
75,0
76,0
77,1
78,1
79,1
80,0
81,0
82,1
83,0
84,1
85,0
86,1
87,1
88,0
89,1
90,1
91,0
92,0
93,1
94,0
95,1
96,0
97,1
98,0
99,1
100,0
101,1
102,0
103,1
104,1
105,1
106,1
107,1
108,0
109,1
110,1
111,1
112,0
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,0
121,1
122,1
123,0
124,1
125,0
126,0
127,1
128,0
129,0
130,1
131,1
132,0
133,1
134,1
135,0
136,1
137,1
138,0
139,0
140,0
141,1
142,0
143,1
144,0
145,0
146,1
147,1
148,1
149,1
150,1
151,0
152,0
153,1
154,0
155,0
156,1
157,1
158,1
159,0
160,1
161,0
162,0
163,1
164,0
165,0
166,1
167,1
168,1
169,1
170,1
171,0
172,1
173,0
174,1
175,0
176,0
177,0
178,1
179,0
180,0
181,0
182,1
183,1
184,1
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,1
193,0
194,0
195,1
196,1
197,1
198,1
199,0
200,0
201,0
202,0
203,1
204,0
205,1
206,0
207,1
208,0
209,1
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,1
220,0
221,0
222,1
223,1
224,1
225,1
226,0
227,1
228,0
229,0
230,1
231,0
232,0
233,0
234,0
235,0
236,1
237,0
238,1
239,0
240,1
241,1
242,1
243,1
244,1
245,1
246,1
247,1
248,0
249,0
250,1
251,1
252,1
253,0
254,1
255,1
256,1
257,1
258,0
259,1
260,0
261,0
262,1
263,0
264,1
265,0
266,1
267,1
268,0
269,0
270,0
271,1
272,1
273,0
274,0
275,1
276,0
277,0
278,1
279,0
280,1
281,0
282,1
283,1
284,1
285,0
286,0
287,0
288,0
289,1
290,1
291,0
292,0
293,1
294,1
295,1
296,0
297,0
298,0
299,1
300,1
301,1
302,0
303,0
304,0
305,1
306,0
307,1
308,1
309,1
310,0
311,1
312,0
313,1
314,1
315,0
316,0
317,1
318,0
319,0
320,1
321,0
