"planning_unit","solution"
1,1
2,0
3,1
4,0
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,0
13,1
14,1
15,0
16,0
17,1
18,1
19,1
20,0
21,1
22,0
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,0
41,0
42,0
43,0
44,0
45,1
46,0
47,1
48,1
49,0
50,1
51,0
52,1
53,1
54,1
55,0
56,1
57,0
58,1
59,1
60,1
61,0
62,1
63,0
64,0
65,1
66,1
67,1
68,1
69,1
70,1
71,0
72,1
73,1
74,0
75,1
76,1
77,1
78,1
79,1
80,0
81,1
82,0
83,0
84,1
85,1
86,1
87,1
88,1
89,0
90,1
91,1
92,1
93,1
94,1
95,0
96,1
97,0
98,1
99,1
100,1
101,1
102,1
103,1
104,0
105,1
106,1
107,0
108,0
109,1
110,1
111,0
112,1
113,1
114,1
115,0
116,1
117,0
118,0
119,1
120,1
121,0
122,1
123,1
124,1
125,1
126,1
127,0
128,0
129,1
130,1
131,0
132,1
133,1
134,1
135,0
136,1
137,1
138,0
139,0
140,0
141,1
142,0
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,0
153,1
154,0
155,0
156,0
157,1
158,1
159,1
160,1
161,1
162,0
163,0
164,1
165,1
166,0
167,1
168,1
169,1
170,1
171,1
172,1
173,0
174,0
175,0
176,1
177,1
178,1
179,1
180,0
181,0
182,1
183,0
184,1
185,1
186,1
187,1
188,0
189,1
190,0
191,1
192,0
193,1
194,0
195,0
196,1
197,0
198,1
199,1
200,1
201,0
202,1
203,1
204,1
205,0
206,0
207,0
208,1
209,0
210,1
211,1
212,0
213,1
214,1
215,0
216,0
217,1
218,1
219,1
220,1
221,1
222,1
223,1
224,0
225,1
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,0
234,0
235,0
236,1
237,1
238,1
239,0
240,1
241,1
242,1
243,1
244,1
245,1
246,0
247,0
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,0
256,1
257,1
258,0
259,0
260,1
261,1
262,1
263,0
264,1
265,0
266,1
267,1
268,1
269,1
270,1
271,1
272,1
273,1
274,1
275,1
276,1
277,1
278,0
279,1
280,1
281,0
282,1
283,0
284,1
285,1
286,1
287,1
288,1
289,1
290,0
291,1
292,1
293,0
294,1
295,1
296,1
297,0
298,1
299,1
300,1
301,1
302,1
303,1
304,0
305,0
306,0
307,1
308,0
309,1
310,0
311,1
312,0
313,1
314,1
315,1
316,1
317,1
318,0
319,1
320,1
321,0
