"planning_unit","solution"
1,1
2,0
3,1
4,0
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,0
13,1
14,0
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,0
23,1
24,0
25,1
26,0
27,1
28,1
29,1
30,0
31,1
32,1
33,1
34,0
35,0
36,1
37,1
38,1
39,1
40,1
41,0
42,0
43,1
44,1
45,1
46,1
47,1
48,0
49,1
50,0
51,0
52,1
53,1
54,1
55,0
56,0
57,1
58,1
59,0
60,1
61,1
62,0
63,0
64,0
65,1
66,1
67,1
68,0
69,0
70,1
71,0
72,0
73,0
74,0
75,1
76,1
77,0
78,1
79,0
80,0
81,1
82,1
83,0
84,1
85,0
86,1
87,0
88,1
89,1
90,1
91,1
92,0
93,0
94,1
95,0
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,0
104,1
105,1
106,0
107,1
108,0
109,1
110,1
111,0
112,1
113,0
114,1
115,1
116,0
117,1
118,0
119,0
120,1
121,1
122,0
123,0
124,1
125,1
126,0
127,0
128,1
129,0
130,1
131,0
132,0
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,0
141,0
142,1
143,1
144,0
145,0
146,1
147,1
148,0
149,1
150,1
151,1
152,1
153,1
154,0
155,0
156,0
157,1
158,1
159,0
160,1
161,1
162,0
163,1
164,1
165,1
166,1
167,1
168,0
169,1
170,1
171,1
172,1
173,0
174,1
175,0
176,1
177,0
178,0
179,0
180,0
181,0
182,1
183,0
184,1
185,1
186,1
187,1
188,1
189,0
190,1
191,0
192,1
193,0
194,1
195,0
196,1
197,0
198,1
199,1
200,1
201,0
202,1
203,0
204,1
205,0
206,1
207,1
208,1
209,0
210,1
211,1
212,1
213,1
214,0
215,1
216,0
217,1
218,1
219,0
220,1
221,1
222,1
223,1
224,1
225,0
226,0
227,1
228,1
229,1
230,1
231,1
232,1
233,0
234,0
235,1
236,1
237,1
238,1
239,0
240,0
241,1
242,0
243,1
244,0
245,0
246,0
247,0
248,1
249,0
250,0
251,1
252,1
253,0
254,1
255,0
256,0
257,0
258,1
259,0
260,1
261,1
262,0
263,0
264,0
265,1
266,0
267,1
268,0
269,0
270,1
271,1
272,1
273,0
274,0
275,1
276,1
277,1
278,0
279,1
280,0
281,0
282,1
283,0
284,0
285,0
286,1
287,1
288,1
289,1
290,0
291,0
292,1
293,1
294,0
295,1
296,0
297,0
298,0
299,1
300,1
301,0
302,1
303,1
304,0
305,1
306,0
307,0
308,1
309,0
310,0
311,1
312,1
313,1
314,0
315,0
316,0
317,1
318,1
319,1
320,1
321,1
