"planning_unit","number"
321,18
320,19
319,18
318,18
317,20
316,17
315,16
314,18
313,19
312,19
311,19
310,19
309,17
308,20
307,16
306,16
305,20
304,19
303,19
302,17
301,17
300,20
299,18
298,20
297,20
296,18
295,17
294,19
293,18
292,16
291,19
290,19
289,16
288,18
287,18
286,18
285,17
284,20
283,18
282,18
281,17
280,18
279,18
278,20
277,15
276,2
275,18
274,17
273,17
272,18
271,18
270,17
269,17
268,17
267,16
266,16
265,20
264,18
263,19
262,19
261,15
260,20
259,16
258,17
257,17
256,18
255,19
254,18
253,18
252,14
251,19
250,18
249,16
248,20
247,19
246,19
245,17
244,20
243,15
242,17
241,17
240,16
239,16
238,14
237,19
236,19
235,18
234,19
233,20
232,16
231,18
230,13
229,17
228,17
227,19
226,18
225,19
224,19
223,17
222,18
221,17
220,17
219,17
218,17
217,19
216,18
215,19
214,19
213,20
212,17
211,19
210,19
209,15
208,19
207,17
206,19
205,19
204,18
203,16
202,17
201,18
200,19
199,20
198,20
197,18
196,18
195,17
194,19
193,19
192,17
191,19
190,18
189,20
188,18
187,16
186,14
185,0
184,17
183,19
182,18
181,19
180,20
179,16
178,18
177,17
176,19
175,18
174,19
173,19
172,18
171,19
170,17
169,18
168,18
167,18
166,18
165,20
164,19
163,14
162,18
161,19
160,16
159,20
158,15
157,19
156,16
155,20
154,18
153,19
152,19
151,18
150,20
149,17
148,20
147,18
146,19
145,17
144,20
143,20
142,20
141,17
140,17
139,19
138,16
137,18
136,18
135,19
134,16
133,20
132,17
131,20
130,20
129,18
128,17
127,19
126,18
125,19
124,18
123,15
122,19
121,17
120,19
119,19
118,18
117,19
116,18
115,20
114,19
113,20
112,18
111,17
110,19
109,18
108,16
107,17
106,18
105,17
104,19
103,19
102,19
101,18
100,18
99,17
98,18
97,20
96,17
95,18
94,19
93,16
92,17
91,19
90,20
89,19
88,20
87,17
86,17
85,18
84,18
83,16
82,17
81,18
80,19
79,17
78,18
77,20
76,18
75,18
74,18
73,20
72,19
71,20
70,18
69,15
68,16
67,19
66,17
65,18
64,18
63,18
62,18
61,17
60,19
59,17
58,18
57,17
56,18
55,16
54,18
53,18
52,17
51,19
50,18
49,20
48,18
47,18
46,16
45,18
44,19
43,17
42,20
41,17
40,19
39,19
38,18
37,17
36,20
35,16
34,19
33,18
32,19
31,20
30,19
29,18
28,15
27,15
26,18
25,19
24,18
23,19
22,20
21,19
20,18
19,20
18,19
17,20
16,19
15,19
14,16
13,20
12,19
11,3
10,20
9,15
8,15
7,19
6,17
5,20
4,18
3,17
2,20
1,20
