"planning_unit","number"
321,2
320,0
319,5
318,0
317,20
316,1
315,1
314,1
313,3
312,0
311,1
310,1
309,1
308,0
307,0
306,0
305,1
304,6
303,0
302,2
301,1
300,3
299,8
298,1
297,2
296,1
295,2
294,6
293,1
292,3
291,1
290,1
289,1
288,4
287,0
286,0
285,0
284,0
283,3
282,1
281,0
280,0
279,2
278,0
277,3
276,4
275,3
274,0
273,2
272,6
271,1
270,2
269,0
268,0
267,4
266,3
265,0
264,1
263,2
262,1
261,6
260,3
259,0
258,0
257,3
256,1
255,5
254,1
253,0
252,0
251,2
250,1
249,3
248,0
247,12
246,1
245,3
244,0
243,0
242,0
241,2
240,1
239,1
238,2
237,2
236,0
235,3
234,1
233,1
232,0
231,4
230,2
229,0
228,3
227,1
226,2
225,0
224,3
223,2
222,3
221,3
220,0
219,0
218,2
217,3
216,2
215,0
214,0
213,0
212,1
211,1
210,3
209,0
208,2
207,2
206,0
205,4
204,1
203,1
202,1
201,3
200,0
199,1
198,10
197,2
196,0
195,0
194,1
193,3
192,3
191,3
190,1
189,1
188,2
187,1
186,1
185,18
184,2
183,1
182,0
181,1
180,3
179,0
178,2
177,0
176,0
175,2
174,4
173,2
172,1
171,1
170,5
169,1
168,0
167,3
166,1
165,1
164,0
163,3
162,3
161,3
160,0
159,2
158,1
157,2
156,0
155,0
154,0
153,4
152,2
151,0
150,1
149,2
148,1
147,1
146,0
145,3
144,0
143,20
142,2
141,1
140,10
139,0
138,1
137,1
136,2
135,2
134,0
133,1
132,1
131,0
130,2
129,2
128,1
127,0
126,0
125,6
124,3
123,3
122,4
121,7
120,2
119,2
118,3
117,0
116,1
115,0
114,0
113,0
112,1
111,0
110,1
109,1
108,4
107,1
106,1
105,1
104,8
103,2
102,0
101,2
100,4
99,0
98,3
97,1
96,2
95,7
94,0
93,1
92,0
91,0
90,1
89,1
88,1
87,2
86,2
85,2
84,0
83,1
82,1
81,2
80,1
79,2
78,1
77,2
76,0
75,2
74,3
73,0
72,1
71,0
70,0
69,0
68,0
67,0
66,8
65,0
64,2
63,1
62,2
61,2
60,3
59,0
58,1
57,1
56,2
55,0
54,1
53,0
52,6
51,0
50,1
49,0
48,1
47,1
46,2
45,1
44,4
43,0
42,1
41,2
40,1
39,1
38,3
37,0
36,0
35,5
34,0
33,0
32,0
31,2
30,0
29,6
28,1
27,0
26,5
25,2
24,0
23,1
22,3
21,1
20,1
19,12
18,2
17,1
16,2
15,0
14,4
13,4
12,0
11,10
10,0
9,5
8,1
7,0
6,4
5,20
4,5
3,2
2,1
1,20
