"planning_unit","solution"
1,1
2,0
3,1
4,0
5,1
6,1
7,1
8,0
9,0
10,1
11,0
12,0
13,0
14,1
15,0
16,1
17,1
18,0
19,0
20,1
21,0
22,0
23,1
24,0
25,0
26,1
27,0
28,1
29,1
30,0
31,1
32,0
33,1
34,1
35,1
36,1
37,1
38,1
39,0
40,0
41,1
42,1
43,1
44,0
45,1
46,1
47,1
48,1
49,1
50,0
51,1
52,1
53,0
54,0
55,1
56,0
57,1
58,0
59,1
60,1
61,0
62,0
63,1
64,1
65,1
66,1
67,1
68,0
69,1
70,0
71,0
72,1
73,0
74,0
75,0
76,1
77,1
78,1
79,0
80,1
81,1
82,1
83,0
84,0
85,0
86,1
87,0
88,0
89,0
90,1
91,1
92,0
93,1
94,1
95,0
96,0
97,1
98,0
99,0
100,1
101,1
102,1
103,0
104,1
105,1
106,0
107,0
108,1
109,0
110,0
111,1
112,0
113,1
114,1
115,0
116,0
117,0
118,0
119,1
120,0
121,1
122,0
123,0
124,0
125,1
126,1
127,0
128,0
129,0
130,1
131,1
132,0
133,1
134,1
135,1
136,0
137,0
138,1
139,1
140,0
141,0
142,0
143,1
144,1
145,1
146,0
147,1
148,1
149,1
150,1
151,1
152,0
153,0
154,1
155,1
156,1
157,1
158,1
159,0
160,1
161,1
162,1
163,0
164,1
165,1
166,1
167,1
168,1
169,1
170,1
171,0
172,1
173,1
174,0
175,1
176,1
177,0
178,0
179,1
180,0
181,0
182,1
183,0
184,1
185,0
186,0
187,1
188,1
189,1
190,1
191,1
192,0
193,0
194,0
195,0
196,1
197,1
198,1
199,1
200,1
201,0
202,0
203,1
204,1
205,1
206,0
207,0
208,0
209,1
210,0
211,1
212,1
213,1
214,1
215,0
216,0
217,0
218,0
219,0
220,1
221,1
222,1
223,1
224,1
225,0
226,1
227,0
228,1
229,1
230,1
231,1
232,0
233,1
234,0
235,1
236,1
237,0
238,1
239,1
240,1
241,0
242,1
243,1
244,1
245,1
246,0
247,0
248,0
249,1
250,1
251,0
252,1
253,1
254,1
255,1
256,1
257,1
258,1
259,0
260,0
261,1
262,1
263,1
264,1
265,1
266,1
267,1
268,1
269,0
270,0
271,1
272,1
273,1
274,0
275,1
276,0
277,1
278,0
279,1
280,1
281,1
282,1
283,1
284,1
285,1
286,1
287,1
288,0
289,1
290,0
291,0
292,1
293,1
294,1
295,1
296,1
297,0
298,1
299,0
300,0
301,0
302,1
303,0
304,1
305,1
306,0
307,0
308,0
309,1
310,1
311,0
312,1
313,1
314,1
315,1
316,0
317,1
318,0
319,1
320,1
321,1
