"planning_unit","number"
321,4
320,5
319,8
318,6
317,20
316,2
315,3
314,3
313,5
312,0
311,3
310,2
309,2
308,4
307,3
306,9
305,5
304,14
303,0
302,3
301,2
300,3
299,6
298,2
297,7
296,8
295,1
294,2
293,3
292,5
291,4
290,3
289,1
288,4
287,5
286,3
285,2
284,2
283,4
282,2
281,3
280,3
279,5
278,2
277,1
276,0
275,2
274,5
273,3
272,5
271,3
270,1
269,4
268,4
267,3
266,5
265,1
264,3
263,4
262,3
261,7
260,3
259,5
258,6
257,3
256,2
255,4
254,4
253,2
252,3
251,3
250,2
249,5
248,6
247,9
246,1
245,5
244,3
243,2
242,0
241,2
240,1
239,6
238,2
237,4
236,1
235,8
234,3
233,2
232,1
231,5
230,4
229,3
228,5
227,2
226,3
225,3
224,3
223,2
222,2
221,3
220,6
219,2
218,4
217,1
216,2
215,5
214,1
213,4
212,3
211,2
210,5
209,5
208,2
207,1
206,4
205,4
204,6
203,3
202,8
201,3
200,4
199,3
198,12
197,1
196,2
195,5
194,4
193,4
192,4
191,4
190,3
189,4
188,5
187,1
186,1
185,0
184,1
183,4
182,5
181,5
180,4
179,2
178,6
177,4
176,5
175,3
174,5
173,2
172,4
171,2
170,4
169,1
168,4
167,5
166,4
165,5
164,3
163,3
162,4
161,4
160,6
159,7
158,7
157,2
156,4
155,4
154,7
153,2
152,2
151,5
150,4
149,3
148,6
147,2
146,3
145,3
144,5
143,20
142,6
141,5
140,6
139,6
138,1
137,4
136,1
135,6
134,4
133,1
132,1
131,4
130,6
129,6
128,3
127,2
126,2
125,4
124,5
123,4
122,6
121,2
120,5
119,5
118,3
117,6
116,6
115,2
114,7
113,4
112,5
111,0
110,7
109,4
108,4
107,1
106,4
105,2
104,5
103,5
102,5
101,6
100,4
99,3
98,5
97,5
96,1
95,5
94,2
93,2
92,2
91,4
90,2
89,1
88,4
87,6
86,5
85,3
84,3
83,2
82,3
81,9
80,4
79,6
78,6
77,3
76,4
75,2
74,3
73,2
72,5
71,2
70,6
69,2
68,1
67,1
66,6
65,6
64,5
63,5
62,6
61,1
60,6
59,3
58,5
57,3
56,4
55,8
54,3
53,2
52,7
51,9
50,3
49,2
48,5
47,2
46,4
45,3
44,6
43,2
42,5
41,3
40,4
39,2
38,5
37,4
36,6
35,0
34,3
33,5
32,4
31,4
30,5
29,6
28,2
27,2
26,6
25,8
24,4
23,6
22,6
21,5
20,6
19,3
18,1
17,4
16,6
15,3
14,4
13,5
12,3
11,0
10,2
9,7
8,4
7,7
6,5
5,20
4,3
3,3
2,5
1,20
