"planning_unit","solution"
1,1
2,0
3,0
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,0
13,1
14,1
15,1
16,0
17,1
18,1
19,1
20,1
21,1
22,0
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,0
31,1
32,1
33,1
34,1
35,1
36,0
37,1
38,0
39,1
40,0
41,0
42,1
43,0
44,1
45,1
46,1
47,1
48,1
49,0
50,1
51,1
52,1
53,0
54,0
55,1
56,0
57,1
58,1
59,0
60,1
61,1
62,1
63,0
64,1
65,1
66,1
67,0
68,0
69,0
70,1
71,1
72,1
73,0
74,0
75,1
76,1
77,1
78,1
79,1
80,0
81,1
82,0
83,0
84,0
85,1
86,1
87,1
88,1
89,0
90,1
91,1
92,1
93,1
94,1
95,1
96,0
97,1
98,0
99,0
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,0
109,1
110,1
111,0
112,1
113,1
114,1
115,1
116,1
117,1
118,0
119,1
120,1
121,1
122,1
123,0
124,1
125,1
126,1
127,1
128,0
129,1
130,1
131,1
132,0
133,1
134,0
135,1
136,1
137,1
138,1
139,0
140,1
141,0
142,0
143,1
144,0
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,0
158,1
159,1
160,1
161,1
162,1
163,1
164,0
165,1
166,1
167,1
168,1
169,0
170,1
171,1
172,1
173,0
174,0
175,0
176,0
177,0
178,1
179,1
180,1
181,1
182,1
183,0
184,1
185,1
186,1
187,1
188,0
189,1
190,0
191,0
192,1
193,0
194,1
195,0
196,1
197,1
198,1
199,0
200,1
201,1
202,1
203,1
204,0
205,0
206,1
207,1
208,1
209,0
210,0
211,1
212,0
213,0
214,1
215,0
216,1
217,1
218,1
219,0
220,1
221,0
222,1
223,0
224,1
225,1
226,1
227,1
228,1
229,1
230,1
231,1
232,1
233,0
234,1
235,0
236,1
237,1
238,1
239,1
240,1
241,1
242,0
243,1
244,0
245,0
246,1
247,1
248,1
249,1
250,1
251,1
252,1
253,1
254,1
255,1
256,1
257,0
258,1
259,1
260,1
261,1
262,0
263,0
264,1
265,1
266,1
267,1
268,0
269,1
270,0
271,1
272,1
273,0
274,0
275,1
276,1
277,1
278,1
279,1
280,0
281,1
282,1
283,0
284,1
285,1
286,0
287,1
288,1
289,1
290,1
291,0
292,1
293,1
294,1
295,0
296,1
297,1
298,0
299,1
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,1
310,0
311,0
312,1
313,0
314,0
315,0
316,0
317,1
318,0
319,1
320,1
321,1
