"planning_unit","number"
321,18
320,13
319,16
318,15
317,20
316,16
315,17
314,19
313,14
312,17
311,14
310,17
309,15
308,16
307,15
306,18
305,17
304,14
303,13
302,15
301,18
300,16
299,14
298,19
297,17
296,17
295,14
294,14
293,16
292,17
291,16
290,15
289,17
288,18
287,16
286,11
285,17
284,15
283,15
282,17
281,18
280,14
279,19
278,17
277,15
276,12
275,14
274,16
273,14
272,15
271,17
270,15
269,16
268,18
267,15
266,19
265,17
264,18
263,18
262,17
261,15
260,16
259,17
258,15
257,16
256,18
255,19
254,14
253,19
252,16
251,18
250,15
249,14
248,17
247,17
246,16
245,18
244,19
243,16
242,20
241,19
240,17
239,15
238,15
237,18
236,18
235,18
234,15
233,17
232,16
231,17
230,19
229,17
228,18
227,15
226,18
225,19
224,20
223,15
222,17
221,18
220,19
219,19
218,19
217,20
216,17
215,18
214,20
213,18
212,17
211,18
210,18
209,18
208,19
207,18
206,18
205,17
204,19
203,18
202,18
201,20
200,18
199,16
198,19
197,19
196,20
195,19
194,20
193,19
192,19
191,19
190,19
189,20
188,17
187,19
186,19
185,20
184,19
183,20
182,20
181,18
180,20
179,20
178,17
177,19
176,19
175,19
174,18
173,19
172,19
171,19
170,19
169,18
168,17
167,19
166,20
165,18
164,18
163,18
162,20
161,20
160,19
159,18
158,18
157,19
156,20
155,17
154,19
153,19
152,19
151,20
150,19
149,19
148,18
147,18
146,18
145,19
144,18
143,20
142,19
141,19
140,19
139,19
138,20
137,18
136,19
135,19
134,19
133,18
132,19
131,17
130,19
129,19
128,20
127,18
126,19
125,19
124,20
123,19
122,17
121,20
120,20
119,20
118,19
117,20
116,16
115,19
114,18
113,19
112,19
111,20
110,17
109,19
108,16
107,20
106,17
105,18
104,19
103,19
102,19
101,19
100,19
99,20
98,18
97,18
96,19
95,18
94,14
93,19
92,19
91,19
90,19
89,18
88,20
87,20
86,18
85,17
84,19
83,17
82,19
81,17
80,17
79,19
78,19
77,18
76,20
75,19
74,19
73,19
72,20
71,16
70,17
69,18
68,20
67,16
66,18
65,14
64,20
63,16
62,19
61,18
60,18
59,19
58,19
57,20
56,15
55,17
54,19
53,20
52,18
51,18
50,19
49,20
48,18
47,18
46,20
45,15
44,18
43,18
42,19
41,17
40,19
39,17
38,18
37,15
36,20
35,17
34,18
33,18
32,20
31,19
30,17
29,17
28,14
27,15
26,18
25,17
24,20
23,19
22,17
21,18
20,17
19,18
18,18
17,17
16,17
15,20
14,19
13,18
12,19
11,18
10,15
9,18
8,17
7,16
6,19
5,20
4,17
3,15
2,17
1,20
