"planning_unit","number"
321,14
320,13
319,11
318,12
317,20
316,11
315,14
314,16
313,17
312,14
311,15
310,18
309,9
308,16
307,14
306,16
305,13
304,14
303,15
302,13
301,11
300,13
299,14
298,12
297,10
296,15
295,14
294,10
293,14
292,12
291,15
290,12
289,13
288,14
287,14
286,11
285,15
284,18
283,15
282,16
281,15
280,13
279,13
278,12
277,8
276,0
275,15
274,14
273,13
272,10
271,15
270,15
269,18
268,13
267,12
266,15
265,15
264,15
263,14
262,13
261,10
260,16
259,11
258,13
257,11
256,18
255,11
254,10
253,16
252,13
251,17
250,15
249,13
248,14
247,14
246,17
245,13
244,13
243,11
242,15
241,11
240,12
239,13
238,11
237,15
236,16
235,17
234,14
233,14
232,15
231,14
230,8
229,12
228,13
227,12
226,15
225,14
224,14
223,13
222,14
221,16
220,14
219,15
218,16
217,10
216,17
215,15
214,14
213,13
212,16
211,13
210,12
209,13
208,15
207,8
206,12
205,15
204,11
203,16
202,9
201,17
200,13
199,13
198,15
197,14
196,12
195,14
194,17
193,13
192,14
191,12
190,13
189,10
188,16
187,9
186,12
185,0
184,11
183,13
182,13
181,14
180,15
179,11
178,16
177,16
176,18
175,16
174,15
173,13
172,13
171,11
170,10
169,12
168,13
167,14
166,14
165,17
164,16
163,15
162,12
161,14
160,14
159,16
158,15
157,16
156,16
155,15
154,12
153,16
152,13
151,15
150,17
149,14
148,16
147,15
146,15
145,13
144,16
143,20
142,13
141,13
140,14
139,13
138,11
137,17
136,12
135,15
134,11
133,15
132,15
131,14
130,18
129,13
128,12
127,16
126,14
125,18
124,13
123,15
122,11
121,16
120,15
119,15
118,14
117,14
116,11
115,11
114,11
113,15
112,17
111,13
110,13
109,13
108,13
107,15
106,13
105,14
104,17
103,15
102,14
101,14
100,16
99,14
98,14
97,16
96,17
95,15
94,15
93,14
92,14
91,14
90,13
89,14
88,15
87,16
86,15
85,15
84,17
83,13
82,14
81,11
80,13
79,15
78,14
77,14
76,14
75,11
74,14
73,11
72,17
71,15
70,14
69,14
68,11
67,16
66,11
65,10
64,17
63,13
62,11
61,13
60,13
59,12
58,14
57,11
56,15
55,13
54,17
53,17
52,12
51,15
50,15
49,17
48,14
47,18
46,17
45,16
44,15
43,18
42,18
41,14
40,17
39,15
38,16
37,14
36,10
35,15
34,14
33,14
32,12
31,15
30,18
29,13
28,11
27,9
26,18
25,15
24,13
23,16
22,13
21,15
20,15
19,11
18,12
17,15
16,15
15,18
14,14
13,17
12,14
11,3
10,18
9,16
8,18
7,16
6,12
5,20
4,14
3,9
2,14
1,20
