"planning_unit","number"
321,12
320,13
319,12
318,11
317,20
316,16
315,13
314,8
313,9
312,10
311,10
310,13
309,12
308,10
307,16
306,13
305,9
304,14
303,11
302,11
301,16
300,16
299,9
298,14
297,10
296,14
295,10
294,14
293,14
292,13
291,18
290,12
289,11
288,11
287,11
286,13
285,12
284,4
283,15
282,14
281,13
280,17
279,6
278,14
277,3
276,0
275,14
274,10
273,17
272,10
271,10
270,14
269,10
268,10
267,12
266,13
265,15
264,14
263,11
262,10
261,7
260,8
259,12
258,9
257,13
256,15
255,9
254,13
253,15
252,13
251,12
250,18
249,11
248,7
247,17
246,12
245,11
244,10
243,9
242,11
241,9
240,11
239,14
238,12
237,9
236,10
235,14
234,12
233,14
232,15
231,11
230,7
229,13
228,9
227,12
226,9
225,12
224,12
223,12
222,15
221,14
220,15
219,12
218,13
217,8
216,10
215,14
214,9
213,10
212,14
211,9
210,15
209,16
208,11
207,13
206,15
205,13
204,9
203,13
202,10
201,11
200,10
199,12
198,16
197,8
196,7
195,13
194,11
193,13
192,15
191,10
190,11
189,12
188,13
187,7
186,6
185,0
184,12
183,13
182,9
181,14
180,12
179,11
178,12
177,9
176,14
175,11
174,11
173,14
172,13
171,14
170,14
169,15
168,13
167,9
166,15
165,13
164,12
163,8
162,11
161,13
160,9
159,13
158,17
157,12
156,14
155,10
154,14
153,11
152,10
151,12
150,9
149,10
148,13
147,10
146,13
145,14
144,11
143,20
142,10
141,14
140,14
139,15
138,16
137,9
136,11
135,11
134,14
133,15
132,9
131,11
130,13
129,12
128,15
127,11
126,15
125,12
124,9
123,8
122,8
121,14
120,12
119,9
118,10
117,14
116,11
115,12
114,11
113,10
112,11
111,13
110,13
109,12
108,11
107,10
106,13
105,13
104,12
103,13
102,15
101,12
100,13
99,10
98,10
97,12
96,11
95,13
94,16
93,11
92,8
91,7
90,10
89,10
88,8
87,8
86,10
85,12
84,7
83,12
82,13
81,16
80,12
79,14
78,17
77,12
76,14
75,7
74,16
73,12
72,9
71,13
70,16
69,14
68,12
67,10
66,10
65,10
64,12
63,12
62,14
61,12
60,12
59,15
58,13
57,12
56,12
55,15
54,11
53,11
52,13
51,15
50,14
49,12
48,10
47,12
46,13
45,13
44,13
43,11
42,14
41,11
40,11
39,16
38,14
37,11
36,12
35,13
34,16
33,12
32,19
31,8
30,9
29,13
28,9
27,8
26,13
25,15
24,15
23,8
22,8
21,8
20,11
19,12
18,14
17,10
16,12
15,11
14,14
13,12
12,13
11,0
10,13
9,12
8,16
7,9
6,12
5,20
4,11
3,12
2,15
1,20
