"planning_unit","solution"
1,1
2,0
3,0
4,0
5,1
6,0
7,1
8,1
9,0
10,0
11,0
12,1
13,1
14,0
15,0
16,1
17,1
18,1
19,0
20,0
21,0
22,1
23,1
24,0
25,1
26,0
27,1
28,0
29,0
30,1
31,1
32,1
33,0
34,1
35,0
36,0
37,0
38,1
39,0
40,0
41,1
42,1
43,1
44,0
45,0
46,0
47,1
48,0
49,1
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,1
63,1
64,0
65,0
66,0
67,0
68,0
69,0
70,1
71,1
72,1
73,0
74,0
75,0
76,0
77,1
78,1
79,0
80,0
81,1
82,1
83,0
84,0
85,0
86,0
87,1
88,0
89,0
90,0
91,1
92,0
93,0
94,0
95,1
96,1
97,0
98,0
99,0
100,1
101,1
102,0
103,1
104,1
105,1
106,1
107,1
108,0
109,0
110,0
111,0
112,0
113,1
114,0
115,0
116,0
117,1
118,0
119,0
120,0
121,1
122,1
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,1
135,1
136,1
137,0
138,1
139,0
140,1
141,0
142,1
143,1
144,0
145,1
146,0
147,0
148,1
149,1
150,0
151,0
152,1
153,0
154,0
155,1
156,0
157,0
158,1
159,1
160,1
161,1
162,0
163,0
164,0
165,0
166,1
167,1
168,0
169,0
170,1
171,1
172,1
173,0
174,0
175,0
176,0
177,1
178,1
179,1
180,1
181,0
182,0
183,0
184,1
185,0
186,0
187,0
188,0
189,1
190,1
191,1
192,1
193,1
194,0
195,0
196,1
197,1
198,1
199,0
200,0
201,1
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,1
211,0
212,1
213,1
214,0
215,1
216,1
217,1
218,0
219,1
220,1
221,0
222,0
223,0
224,0
225,1
226,1
227,1
228,1
229,0
230,0
231,0
232,1
233,0
234,0
235,0
236,0
237,0
238,0
239,1
240,0
241,1
242,1
243,0
244,1
245,0
246,1
247,0
248,0
249,0
250,0
251,0
252,1
253,0
254,0
255,0
256,0
257,0
258,0
259,1
260,1
261,1
262,0
263,1
264,0
265,0
266,0
267,1
268,0
269,1
270,1
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,1
283,1
284,0
285,0
286,1
287,0
288,0
289,1
290,0
291,0
292,0
293,1
294,1
295,0
296,0
297,1
298,1
299,0
300,0
301,0
302,0
303,1
304,1
305,0
306,1
307,0
308,1
309,0
310,0
311,1
312,1
313,0
314,1
315,1
316,1
317,1
318,0
319,1
320,0
321,0
