"planning_unit","solution"
1,1
2,0
3,0
4,0
5,1
6,0
7,1
8,0
9,1
10,1
11,0
12,0
13,0
14,0
15,0
16,1
17,1
18,0
19,1
20,0
21,1
22,0
23,0
24,1
25,1
26,1
27,1
28,1
29,0
30,1
31,1
32,0
33,1
34,0
35,1
36,0
37,0
38,1
39,0
40,1
41,0
42,0
43,1
44,1
45,1
46,0
47,0
48,1
49,1
50,0
51,1
52,0
53,1
54,1
55,0
56,1
57,0
58,0
59,1
60,0
61,1
62,1
63,1
64,1
65,0
66,0
67,0
68,1
69,0
70,1
71,1
72,1
73,0
74,0
75,0
76,0
77,0
78,1
79,0
80,1
81,0
82,1
83,1
84,1
85,1
86,0
87,0
88,0
89,1
90,0
91,0
92,0
93,0
94,1
95,1
96,1
97,1
98,1
99,0
100,0
101,0
102,1
103,0
104,1
105,1
106,1
107,1
108,1
109,1
110,0
111,1
112,1
113,1
114,0
115,1
116,0
117,1
118,0
119,1
120,0
121,0
122,1
123,0
124,0
125,1
126,0
127,0
128,0
129,1
130,1
131,1
132,1
133,1
134,0
135,0
136,0
137,1
138,0
139,0
140,1
141,1
142,0
143,1
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,1
152,0
153,0
154,0
155,0
156,1
157,1
158,0
159,0
160,0
161,1
162,1
163,0
164,0
165,0
166,1
167,1
168,0
169,0
170,1
171,1
172,1
173,0
174,1
175,1
176,0
177,0
178,1
179,0
180,0
181,1
182,1
183,0
184,1
185,0
186,0
187,1
188,1
189,1
190,1
191,0
192,1
193,1
194,0
195,1
196,1
197,1
198,1
199,0
200,0
201,0
202,0
203,1
204,0
205,1
206,1
207,0
208,0
209,1
210,1
211,1
212,0
213,0
214,0
215,0
216,1
217,0
218,1
219,0
220,0
221,1
222,0
223,1
224,0
225,0
226,0
227,0
228,0
229,1
230,1
231,0
232,1
233,0
234,0
235,1
236,1
237,0
238,0
239,1
240,0
241,0
242,1
243,0
244,1
245,0
246,1
247,1
248,1
249,1
250,0
251,0
252,0
253,0
254,1
255,1
256,1
257,1
258,1
259,0
260,1
261,1
262,1
263,1
264,1
265,1
266,0
267,0
268,1
269,0
270,0
271,1
272,1
273,1
274,0
275,0
276,1
277,0
278,1
279,1
280,0
281,0
282,0
283,0
284,1
285,0
286,0
287,1
288,0
289,0
290,1
291,1
292,1
293,0
294,1
295,0
296,1
297,0
298,0
299,1
300,1
301,0
302,1
303,0
304,0
305,1
306,1
307,1
308,0
309,1
310,0
311,1
312,0
313,1
314,1
315,1
316,1
317,1
318,0
319,0
320,0
321,0
