"planning_unit","number"
321,13
320,18
319,9
318,15
317,20
316,13
315,12
314,14
313,13
312,14
311,11
310,14
309,15
308,13
307,18
306,16
305,17
304,11
303,16
302,13
301,16
300,13
299,14
298,17
297,10
296,12
295,12
294,16
293,14
292,14
291,14
290,13
289,14
288,15
287,12
286,15
285,15
284,14
283,16
282,16
281,13
280,16
279,1
278,13
277,6
276,5
275,12
274,14
273,17
272,1
271,16
270,16
269,17
268,16
267,11
266,16
265,14
264,11
263,16
262,12
261,11
260,16
259,15
258,15
257,10
256,14
255,17
254,11
253,16
252,15
251,12
250,11
249,14
248,11
247,17
246,16
245,13
244,16
243,15
242,15
241,12
240,13
239,17
238,15
237,15
236,15
235,16
234,13
233,12
232,16
231,17
230,10
229,14
228,9
227,15
226,15
225,14
224,15
223,17
222,14
221,14
220,14
219,16
218,10
217,9
216,13
215,13
214,14
213,13
212,16
211,11
210,13
209,19
208,10
207,12
206,15
205,12
204,11
203,18
202,11
201,15
200,10
199,11
198,11
197,15
196,14
195,14
194,17
193,18
192,11
191,15
190,14
189,14
188,16
187,0
186,11
185,3
184,14
183,14
182,6
181,15
180,15
179,15
178,14
177,14
176,15
175,17
174,16
173,15
172,14
171,15
170,17
169,11
168,12
167,16
166,17
165,14
164,15
163,16
162,15
161,16
160,14
159,14
158,13
157,16
156,11
155,10
154,12
153,10
152,13
151,15
150,14
149,14
148,14
147,16
146,12
145,14
144,14
143,20
142,15
141,12
140,16
139,15
138,17
137,15
136,13
135,13
134,14
133,17
132,14
131,18
130,11
129,13
128,15
127,13
126,13
125,16
124,15
123,15
122,15
121,12
120,13
119,15
118,16
117,14
116,13
115,16
114,12
113,15
112,14
111,12
110,12
109,13
108,15
107,17
106,17
105,14
104,18
103,13
102,17
101,10
100,12
99,15
98,16
97,12
96,14
95,18
94,14
93,16
92,15
91,14
90,16
89,13
88,17
87,16
86,16
85,13
84,12
83,13
82,17
81,12
80,18
79,16
78,14
77,11
76,13
75,13
74,13
73,13
72,14
71,16
70,16
69,16
68,11
67,13
66,14
65,13
64,12
63,13
62,12
61,14
60,16
59,14
58,16
57,13
56,15
55,15
54,12
53,13
52,12
51,16
50,17
49,15
48,15
47,16
46,14
45,17
44,15
43,15
42,19
41,15
40,15
39,12
38,14
37,14
36,14
35,15
34,12
33,11
32,15
31,10
30,12
29,14
28,14
27,16
26,13
25,17
24,14
23,13
22,15
21,14
20,11
19,11
18,14
17,16
16,17
15,12
14,10
13,14
12,14
11,6
10,14
9,12
8,10
7,10
6,11
5,20
4,14
3,12
2,15
1,20
