"planning_unit","solution"
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,0
10,1
11,1
12,1
13,0
14,1
15,1
16,1
17,1
18,1
19,1
20,0
21,1
22,1
23,1
24,0
25,1
26,1
27,1
28,1
29,0
30,1
31,1
32,0
33,1
34,0
35,1
36,0
37,1
38,1
39,1
40,1
41,1
42,1
43,0
44,0
45,1
46,0
47,1
48,0
49,0
50,0
51,0
52,0
53,1
54,0
55,1
56,0
57,0
58,0
59,1
60,0
61,0
62,1
63,0
64,1
65,0
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,0
81,1
82,0
83,1
84,0
85,0
86,0
87,0
88,0
89,1
90,1
91,1
92,0
93,1
94,0
95,1
96,1
97,0
98,0
99,1
100,1
101,1
102,1
103,0
104,1
105,1
106,1
107,0
108,0
109,1
110,0
111,0
112,0
113,1
114,1
115,1
116,1
117,1
118,0
119,1
120,1
121,0
122,0
123,1
124,1
125,0
126,1
127,0
128,0
129,0
130,1
131,0
132,1
133,0
134,0
135,1
136,0
137,1
138,1
139,1
140,1
141,0
142,1
143,1
144,1
145,1
146,0
147,1
148,0
149,1
150,1
151,0
152,0
153,0
154,0
155,1
156,0
157,0
158,1
159,1
160,1
161,1
162,0
163,0
164,0
165,1
166,1
167,0
168,0
169,1
170,1
171,0
172,1
173,1
174,0
175,0
176,0
177,1
178,1
179,0
180,0
181,1
182,1
183,0
184,1
185,1
186,0
187,1
188,0
189,1
190,1
191,0
192,0
193,1
194,1
195,0
196,1
197,1
198,1
199,1
200,1
201,1
202,0
203,1
204,1
205,0
206,0
207,1
208,1
209,0
210,0
211,1
212,0
213,1
214,1
215,0
216,1
217,1
218,1
219,1
220,0
221,0
222,0
223,1
224,1
225,1
226,1
227,1
228,1
229,1
230,1
231,0
232,1
233,0
234,0
235,1
236,1
237,1
238,1
239,1
240,0
241,1
242,1
243,1
244,0
245,1
246,1
247,0
248,1
249,0
250,0
251,1
252,1
253,1
254,1
255,0
256,1
257,1
258,0
259,0
260,1
261,1
262,1
263,0
264,1
265,1
266,1
267,1
268,0
269,0
270,1
271,0
272,1
273,1
274,1
275,0
276,1
277,1
278,0
279,0
280,1
281,1
282,0
283,1
284,0
285,1
286,0
287,1
288,1
289,0
290,0
291,0
292,1
293,0
294,1
295,1
296,1
297,1
298,0
299,1
300,0
301,0
302,1
303,1
304,1
305,0
306,0
307,0
308,1
309,0
310,1
311,1
312,0
313,0
314,1
315,1
316,1
317,1
318,0
319,1
320,1
321,1
