"planning_unit","number"
321,13
320,11
319,14
318,13
317,20
316,10
315,16
314,17
313,7
312,11
311,8
310,13
309,10
308,14
307,10
306,8
305,12
304,12
303,11
302,9
301,11
300,9
299,17
298,13
297,14
296,12
295,13
294,9
293,10
292,11
291,13
290,14
289,15
288,13
287,11
286,12
285,14
284,16
283,11
282,11
281,13
280,12
279,11
278,11
277,12
276,12
275,15
274,11
273,11
272,13
271,13
270,14
269,17
268,11
267,14
266,12
265,14
264,16
263,11
262,13
261,13
260,13
259,13
258,12
257,15
256,9
255,17
254,11
253,14
252,7
251,12
250,10
249,12
248,13
247,14
246,15
245,10
244,11
243,14
242,15
241,12
240,12
239,10
238,14
237,15
236,12
235,15
234,17
233,15
232,13
231,13
230,11
229,12
228,15
227,16
226,14
225,11
224,17
223,18
222,13
221,11
220,18
219,11
218,13
217,17
216,13
215,16
214,12
213,13
212,12
211,17
210,13
209,16
208,13
207,12
206,11
205,15
204,13
203,13
202,11
201,11
200,10
199,14
198,19
197,15
196,14
195,12
194,13
193,16
192,14
191,18
190,15
189,14
188,15
187,14
186,15
185,13
184,13
183,16
182,16
181,16
180,15
179,15
178,17
177,10
176,15
175,17
174,18
173,14
172,14
171,18
170,12
169,15
168,16
167,14
166,16
165,18
164,16
163,18
162,14
161,17
160,16
159,16
158,15
157,15
156,14
155,14
154,16
153,16
152,13
151,12
150,13
149,15
148,14
147,15
146,13
145,20
144,11
143,20
142,14
141,14
140,16
139,17
138,17
137,17
136,14
135,15
134,14
133,14
132,13
131,16
130,15
129,17
128,14
127,14
126,14
125,13
124,16
123,15
122,13
121,18
120,16
119,15
118,15
117,17
116,17
115,13
114,14
113,17
112,15
111,13
110,13
109,14
108,15
107,15
106,19
105,15
104,10
103,17
102,14
101,16
100,14
99,11
98,13
97,13
96,14
95,14
94,17
93,16
92,12
91,14
90,10
89,15
88,17
87,15
86,11
85,13
84,15
83,11
82,15
81,13
80,11
79,14
78,16
77,15
76,10
75,13
74,14
73,15
72,14
71,12
70,12
69,14
68,13
67,13
66,14
65,15
64,14
63,15
62,13
61,15
60,15
59,16
58,16
57,12
56,15
55,16
54,13
53,15
52,16
51,13
50,15
49,13
48,13
47,11
46,12
45,12
44,14
43,14
42,15
41,17
40,15
39,14
38,13
37,11
36,16
35,17
34,12
33,13
32,16
31,12
30,15
29,11
28,16
27,12
26,16
25,16
24,14
23,13
22,13
21,13
20,9
19,10
18,14
17,15
16,13
15,12
14,13
13,10
12,13
11,19
10,13
9,13
8,12
7,15
6,14
5,20
4,11
3,10
2,16
1,20
