"planning_unit","number"
321,0
320,7
319,14
318,0
317,20
316,0
315,3
314,0
313,0
312,0
311,0
310,0
309,0
308,0
307,0
306,0
305,0
304,7
303,0
302,0
301,0
300,1
299,12
298,0
297,0
296,1
295,0
294,0
293,0
292,0
291,0
290,0
289,0
288,5
287,2
286,0
285,0
284,0
283,0
282,0
281,4
280,0
279,20
278,0
277,20
276,20
275,0
274,4
273,0
272,20
271,1
270,0
269,0
268,0
267,7
266,0
265,0
264,0
263,0
262,0
261,20
260,1
259,0
258,0
257,2
256,0
255,0
254,12
253,1
252,15
251,3
250,1
249,1
248,0
247,10
246,0
245,2
244,0
243,2
242,0
241,2
240,2
239,0
238,0
237,15
236,8
235,0
234,0
233,0
232,0
231,0
230,20
229,15
228,19
227,0
226,1
225,0
224,1
223,0
222,0
221,1
220,0
219,0
218,6
217,20
216,1
215,0
214,1
213,0
212,0
211,2
210,0
209,0
208,9
207,0
206,0
205,0
204,0
203,1
202,20
201,1
200,19
199,1
198,10
197,1
196,7
195,1
194,0
193,0
192,0
191,0
190,0
189,5
188,0
187,20
186,19
185,20
184,0
183,0
182,5
181,7
180,0
179,0
178,0
177,0
176,0
175,0
174,0
173,0
172,14
171,0
170,11
169,0
168,0
167,0
166,0
165,0
164,0
163,0
162,0
161,0
160,0
159,0
158,0
157,0
156,0
155,0
154,0
153,0
152,0
151,0
150,0
149,2
148,0
147,0
146,0
145,0
144,0
143,20
142,0
141,0
140,5
139,0
138,0
137,7
136,0
135,1
134,0
133,0
132,0
131,0
130,0
129,0
128,0
127,0
126,0
125,1
124,0
123,0
122,1
121,1
120,3
119,1
118,0
117,0
116,0
115,0
114,11
113,0
112,0
111,0
110,1
109,0
108,0
107,0
106,0
105,0
104,3
103,0
102,0
101,0
100,0
99,0
98,0
97,0
96,0
95,0
94,0
93,0
92,0
91,0
90,1
89,0
88,0
87,0
86,0
85,0
84,0
83,0
82,0
81,0
80,0
79,0
78,0
77,0
76,0
75,0
74,0
73,0
72,0
71,0
70,0
69,3
68,0
67,0
66,15
65,0
64,0
63,0
62,0
61,1
60,2
59,0
58,1
57,0
56,0
55,0
54,0
53,0
52,4
51,0
50,2
49,1
48,2
47,0
46,0
45,1
44,3
43,0
42,0
41,0
40,0
39,0
38,0
37,0
36,0
35,0
34,0
33,13
32,0
31,11
30,0
29,2
28,4
27,18
26,1
25,2
24,4
23,1
22,0
21,0
20,1
19,20
18,0
17,0
16,0
15,0
14,4
13,0
12,0
11,20
10,0
9,4
8,10
7,18
6,17
5,20
4,0
3,0
2,0
1,20
