"planning_unit","solution"
1,1
2,0
3,0
4,1
5,1
6,1
7,0
8,1
9,0
10,1
11,0
12,1
13,0
14,1
15,1
16,0
17,1
18,1
19,1
20,0
21,1
22,1
23,0
24,0
25,0
26,1
27,1
28,1
29,0
30,1
31,1
32,1
33,0
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,0
44,0
45,1
46,1
47,0
48,1
49,1
50,0
51,1
52,1
53,1
54,1
55,1
56,0
57,1
58,0
59,0
60,0
61,0
62,0
63,1
64,0
65,1
66,0
67,1
68,1
69,0
70,0
71,1
72,1
73,1
74,1
75,0
76,1
77,1
78,1
79,1
80,0
81,0
82,1
83,1
84,1
85,0
86,0
87,1
88,1
89,0
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,0
100,1
101,0
102,0
103,0
104,0
105,1
106,1
107,0
108,0
109,1
110,0
111,0
112,0
113,1
114,0
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,0
124,1
125,1
126,1
127,1
128,0
129,0
130,1
131,0
132,1
133,1
134,0
135,0
136,0
137,1
138,1
139,0
140,0
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,0
150,0
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,0
161,1
162,1
163,1
164,0
165,1
166,1
167,1
168,0
169,1
170,1
171,0
172,1
173,1
174,1
175,1
176,0
177,1
178,0
179,0
180,0
181,1
182,1
183,1
184,0
185,0
186,0
187,0
188,0
189,0
190,1
191,0
192,0
193,1
194,0
195,1
196,0
197,0
198,1
199,1
200,0
201,1
202,1
203,0
204,0
205,1
206,1
207,0
208,1
209,0
210,0
211,1
212,1
213,0
214,1
215,0
216,1
217,1
218,0
219,1
220,1
221,1
222,0
223,1
224,0
225,1
226,1
227,0
228,0
229,0
230,0
231,1
232,0
233,1
234,1
235,1
236,1
237,1
238,0
239,0
240,1
241,0
242,0
243,1
244,0
245,0
246,1
247,1
248,1
249,0
250,1
251,1
252,0
253,0
254,0
255,1
256,1
257,0
258,0
259,1
260,1
261,0
262,0
263,1
264,0
265,1
266,0
267,1
268,0
269,0
270,1
271,0
272,0
273,1
274,1
275,1
276,0
277,1
278,0
279,0
280,1
281,1
282,1
283,0
284,1
285,0
286,1
287,1
288,0
289,1
290,0
291,0
292,0
293,0
294,0
295,1
296,0
297,1
298,0
299,0
300,0
301,1
302,1
303,0
304,1
305,0
306,0
307,1
308,1
309,1
310,1
311,1
312,1
313,0
314,1
315,1
316,1
317,1
318,1
319,1
320,0
321,1
