"planning_unit","number"
321,16
320,13
319,16
318,17
317,20
316,16
315,14
314,18
313,17
312,15
311,16
310,14
309,18
308,15
307,18
306,17
305,15
304,15
303,17
302,14
301,18
300,18
299,18
298,15
297,19
296,16
295,17
294,14
293,18
292,16
291,18
290,16
289,15
288,17
287,12
286,14
285,16
284,16
283,15
282,18
281,16
280,18
279,16
278,17
277,10
276,0
275,18
274,16
273,18
272,16
271,15
270,18
269,16
268,15
267,10
266,16
265,17
264,16
263,13
262,19
261,15
260,16
259,16
258,17
257,17
256,17
255,19
254,12
253,16
252,14
251,14
250,15
249,16
248,16
247,16
246,19
245,15
244,14
243,17
242,20
241,12
240,16
239,18
238,17
237,17
236,16
235,17
234,18
233,17
232,15
231,17
230,16
229,16
228,18
227,17
226,15
225,16
224,15
223,15
222,17
221,16
220,13
219,18
218,14
217,12
216,17
215,14
214,14
213,18
212,17
211,18
210,17
209,14
208,18
207,19
206,16
205,16
204,16
203,17
202,13
201,16
200,15
199,17
198,17
197,18
196,17
195,14
194,18
193,18
192,18
191,18
190,17
189,17
188,17
187,15
186,13
185,0
184,16
183,20
182,16
181,13
180,14
179,16
178,15
177,19
176,18
175,18
174,16
173,17
172,16
171,16
170,16
169,16
168,15
167,16
166,17
165,19
164,13
163,16
162,12
161,15
160,17
159,14
158,15
157,19
156,18
155,15
154,16
153,18
152,17
151,16
150,16
149,13
148,16
147,11
146,18
145,16
144,19
143,20
142,15
141,16
140,17
139,16
138,17
137,16
136,16
135,16
134,17
133,16
132,15
131,14
130,13
129,17
128,15
127,16
126,17
125,16
124,13
123,16
122,18
121,15
120,14
119,14
118,16
117,15
116,17
115,19
114,14
113,18
112,13
111,14
110,17
109,16
108,16
107,13
106,15
105,16
104,17
103,16
102,15
101,16
100,19
99,16
98,14
97,17
96,17
95,15
94,17
93,17
92,17
91,15
90,14
89,12
88,18
87,16
86,18
85,17
84,14
83,17
82,17
81,15
80,18
79,17
78,17
77,19
76,15
75,17
74,15
73,15
72,15
71,15
70,16
69,16
68,16
67,15
66,18
65,18
64,18
63,16
62,13
61,15
60,15
59,17
58,16
57,17
56,15
55,15
54,16
53,15
52,12
51,16
50,15
49,16
48,16
47,15
46,17
45,17
44,14
43,16
42,19
41,14
40,17
39,16
38,13
37,17
36,17
35,17
34,18
33,13
32,16
31,14
30,14
29,17
28,16
27,14
26,13
25,17
24,20
23,15
22,17
21,16
20,15
19,12
18,18
17,15
16,17
15,17
14,17
13,18
12,17
11,2
10,16
9,17
8,12
7,16
6,12
5,20
4,18
3,18
2,13
1,20
