"planning_unit","solution"
1,1
2,1
3,0
4,1
5,1
6,1
7,1
8,0
9,0
10,0
11,1
12,0
13,1
14,1
15,1
16,1
17,0
18,1
19,1
20,0
21,0
22,0
23,1
24,1
25,1
26,1
27,1
28,0
29,0
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,0
38,0
39,1
40,1
41,0
42,0
43,1
44,0
45,1
46,0
47,1
48,0
49,1
50,1
51,1
52,0
53,0
54,1
55,0
56,0
57,1
58,1
59,0
60,1
61,0
62,1
63,0
64,1
65,1
66,1
67,1
68,1
69,1
70,0
71,0
72,0
73,0
74,0
75,0
76,1
77,0
78,1
79,1
80,1
81,1
82,0
83,1
84,0
85,1
86,1
87,1
88,0
89,1
90,1
91,0
92,1
93,1
94,1
95,1
96,1
97,0
98,1
99,1
100,0
101,1
102,0
103,0
104,1
105,1
106,0
107,0
108,1
109,1
110,1
111,0
112,1
113,0
114,1
115,1
116,1
117,1
118,0
119,1
120,1
121,0
122,0
123,1
124,1
125,0
126,0
127,0
128,1
129,0
130,1
131,0
132,1
133,0
134,1
135,1
136,1
137,1
138,0
139,1
140,1
141,1
142,0
143,1
144,1
145,0
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,0
155,1
156,1
157,0
158,0
159,0
160,0
161,1
162,1
163,0
164,0
165,1
166,0
167,0
168,1
169,1
170,1
171,1
172,1
173,0
174,0
175,0
176,0
177,0
178,1
179,0
180,0
181,1
182,0
183,1
184,0
185,1
186,1
187,1
188,1
189,0
190,0
191,1
192,0
193,0
194,1
195,0
196,0
197,0
198,0
199,0
200,1
201,0
202,1
203,1
204,0
205,1
206,1
207,1
208,0
209,0
210,0
211,0
212,1
213,1
214,1
215,0
216,1
217,1
218,0
219,1
220,1
221,0
222,0
223,0
224,0
225,1
226,1
227,0
228,1
229,1
230,1
231,0
232,0
233,1
234,0
235,1
236,1
237,1
238,1
239,0
240,1
241,1
242,1
243,1
244,1
245,1
246,0
247,1
248,1
249,1
250,1
251,0
252,1
253,1
254,1
255,0
256,0
257,0
258,0
259,1
260,0
261,1
262,1
263,0
264,1
265,1
266,1
267,1
268,1
269,1
270,1
271,0
272,0
273,0
274,1
275,0
276,1
277,1
278,1
279,1
280,0
281,1
282,0
283,0
284,0
285,0
286,0
287,1
288,1
289,0
290,0
291,0
292,0
293,0
294,1
295,1
296,1
297,1
298,0
299,1
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,1
309,1
310,0
311,0
312,0
313,1
314,0
315,1
316,1
317,1
318,1
319,1
320,1
321,0
