"planning_unit","number"
321,15
320,16
319,14
318,14
317,20
316,17
315,17
314,17
313,16
312,17
311,15
310,12
309,12
308,12
307,11
306,11
305,15
304,12
303,14
302,18
301,11
300,15
299,16
298,19
297,12
296,14
295,16
294,13
293,15
292,14
291,9
290,9
289,11
288,12
287,10
286,13
285,13
284,13
283,16
282,14
281,15
280,11
279,14
278,13
277,8
276,15
275,12
274,11
273,12
272,12
271,16
270,10
269,12
268,12
267,14
266,11
265,16
264,13
263,15
262,11
261,12
260,14
259,16
258,15
257,14
256,14
255,13
254,18
253,15
252,18
251,16
250,16
249,15
248,18
247,17
246,11
245,16
244,15
243,12
242,15
241,11
240,15
239,14
238,11
237,13
236,15
235,12
234,14
233,18
232,14
231,17
230,17
229,17
228,18
227,15
226,15
225,16
224,16
223,15
222,16
221,15
220,19
219,17
218,19
217,17
216,19
215,14
214,16
213,17
212,19
211,17
210,16
209,16
208,15
207,15
206,14
205,16
204,17
203,15
202,16
201,16
200,18
199,17
198,17
197,15
196,15
195,15
194,15
193,17
192,18
191,16
190,17
189,17
188,19
187,18
186,15
185,16
184,17
183,15
182,18
181,17
180,13
179,15
178,17
177,18
176,16
175,16
174,18
173,17
172,16
171,16
170,17
169,16
168,17
167,18
166,18
165,16
164,17
163,20
162,17
161,17
160,15
159,18
158,20
157,15
156,18
155,18
154,17
153,17
152,19
151,19
150,18
149,17
148,16
147,17
146,18
145,18
144,15
143,20
142,14
141,18
140,16
139,18
138,19
137,14
136,16
135,15
134,17
133,15
132,15
131,16
130,16
129,16
128,16
127,18
126,17
125,17
124,15
123,19
122,18
121,17
120,18
119,19
118,12
117,18
116,17
115,15
114,15
113,15
112,17
111,17
110,18
109,16
108,16
107,14
106,15
105,18
104,17
103,17
102,16
101,17
100,11
99,19
98,18
97,19
96,18
95,15
94,17
93,15
92,16
91,18
90,19
89,15
88,17
87,16
86,15
85,15
84,17
83,19
82,17
81,16
80,17
79,15
78,17
77,19
76,15
75,18
74,17
73,18
72,15
71,20
70,18
69,16
68,14
67,15
66,12
65,16
64,16
63,19
62,16
61,17
60,16
59,13
58,18
57,18
56,17
55,19
54,19
53,15
52,16
51,16
50,16
49,17
48,18
47,13
46,18
45,16
44,15
43,17
42,16
41,15
40,17
39,14
38,18
37,18
36,14
35,18
34,15
33,16
32,16
31,14
30,18
29,17
28,16
27,15
26,15
25,16
24,15
23,16
22,17
21,16
20,17
19,17
18,14
17,15
16,13
15,15
14,17
13,17
12,15
11,11
10,14
9,18
8,15
7,17
6,15
5,20
4,17
3,15
2,15
1,20
