"planning_unit","number"
321,1
320,1
319,8
318,0
317,20
316,0
315,0
314,0
313,1
312,0
311,0
310,2
309,0
308,0
307,0
306,0
305,0
304,11
303,0
302,0
301,2
300,4
299,3
298,0
297,0
296,0
295,2
294,1
293,0
292,0
291,1
290,0
289,0
288,4
287,1
286,0
285,0
284,0
283,0
282,0
281,1
280,0
279,10
278,0
277,20
276,20
275,0
274,1
273,0
272,14
271,3
270,0
269,0
268,0
267,5
266,0
265,0
264,0
263,0
262,0
261,15
260,1
259,0
258,0
257,1
256,0
255,2
254,8
253,1
252,5
251,3
250,0
249,2
248,1
247,13
246,0
245,3
244,0
243,0
242,0
241,1
240,1
239,0
238,3
237,8
236,2
235,0
234,0
233,0
232,0
231,1
230,16
229,2
228,8
227,0
226,2
225,0
224,1
223,1
222,0
221,1
220,0
219,0
218,3
217,20
216,0
215,0
214,0
213,0
212,0
211,1
210,0
209,0
208,4
207,0
206,0
205,0
204,0
203,1
202,20
201,1
200,8
199,0
198,8
197,0
196,3
195,0
194,1
193,0
192,0
191,1
190,0
189,5
188,1
187,20
186,16
185,20
184,0
183,0
182,2
181,3
180,0
179,0
178,0
177,0
176,0
175,1
174,0
173,0
172,4
171,1
170,8
169,1
168,0
167,1
166,0
165,0
164,0
163,2
162,3
161,1
160,0
159,1
158,0
157,0
156,0
155,0
154,1
153,0
152,0
151,0
150,1
149,3
148,0
147,0
146,0
145,0
144,1
143,20
142,0
141,1
140,8
139,0
138,0
137,4
136,2
135,1
134,0
133,0
132,0
131,1
130,0
129,2
128,1
127,0
126,1
125,0
124,0
123,0
122,1
121,1
120,2
119,2
118,1
117,0
116,0
115,1
114,4
113,0
112,0
111,0
110,3
109,0
108,0
107,1
106,2
105,1
104,3
103,0
102,0
101,0
100,1
99,1
98,0
97,0
96,0
95,2
94,0
93,1
92,0
91,0
90,5
89,0
88,0
87,0
86,2
85,0
84,0
83,0
82,0
81,2
80,0
79,0
78,0
77,1
76,0
75,0
74,1
73,0
72,0
71,0
70,0
69,0
68,0
67,1
66,12
65,0
64,0
63,1
62,2
61,2
60,1
59,1
58,0
57,1
56,1
55,0
54,0
53,0
52,3
51,0
50,1
49,4
48,0
47,0
46,0
45,0
44,0
43,0
42,0
41,1
40,0
39,0
38,0
37,1
36,0
35,1
34,1
33,9
32,0
31,2
30,0
29,3
28,2
27,4
26,1
25,2
24,2
23,2
22,1
21,0
20,2
19,18
18,1
17,1
16,1
15,0
14,7
13,2
12,1
11,20
10,0
9,2
8,5
7,16
6,12
5,20
4,0
3,0
2,0
1,20
