"planning_unit","solution"
1,1
2,1
3,0
4,1
5,1
6,0
7,0
8,1
9,1
10,0
11,0
12,0
13,1
14,1
15,0
16,1
17,1
18,0
19,0
20,1
21,0
22,1
23,1
24,0
25,1
26,1
27,1
28,1
29,1
30,1
31,0
32,0
33,0
34,1
35,1
36,1
37,1
38,1
39,0
40,1
41,0
42,1
43,1
44,1
45,1
46,1
47,0
48,1
49,1
50,1
51,0
52,1
53,0
54,1
55,0
56,0
57,0
58,0
59,1
60,1
61,1
62,0
63,1
64,0
65,1
66,0
67,1
68,1
69,0
70,1
71,0
72,1
73,0
74,1
75,1
76,1
77,1
78,1
79,0
80,0
81,0
82,1
83,1
84,0
85,1
86,0
87,0
88,1
89,0
90,1
91,0
92,1
93,1
94,1
95,0
96,1
97,1
98,1
99,1
100,1
101,0
102,1
103,1
104,1
105,0
106,1
107,1
108,1
109,1
110,0
111,1
112,1
113,1
114,1
115,1
116,1
117,0
118,0
119,1
120,1
121,0
122,0
123,1
124,1
125,0
126,1
127,1
128,1
129,1
130,0
131,0
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,0
141,0
142,1
143,1
144,0
145,1
146,1
147,0
148,1
149,1
150,0
151,0
152,0
153,1
154,1
155,1
156,0
157,1
158,0
159,1
160,0
161,1
162,1
163,1
164,0
165,0
166,0
167,1
168,1
169,0
170,1
171,0
172,1
173,0
174,0
175,1
176,1
177,1
178,0
179,1
180,0
181,1
182,1
183,1
184,0
185,0
186,1
187,0
188,0
189,1
190,1
191,0
192,1
193,0
194,1
195,0
196,0
197,1
198,1
199,0
200,1
201,1
202,0
203,1
204,1
205,1
206,0
207,0
208,1
209,0
210,0
211,1
212,1
213,1
214,1
215,0
216,1
217,0
218,0
219,0
220,1
221,1
222,1
223,0
224,0
225,1
226,1
227,0
228,1
229,1
230,1
231,1
232,1
233,1
234,0
235,1
236,1
237,0
238,1
239,1
240,0
241,1
242,0
243,1
244,0
245,0
246,0
247,1
248,0
249,0
250,1
251,0
252,1
253,0
254,1
255,0
256,1
257,1
258,0
259,1
260,0
261,1
262,1
263,0
264,1
265,0
266,1
267,1
268,1
269,0
270,0
271,1
272,0
273,1
274,1
275,1
276,0
277,0
278,1
279,0
280,1
281,1
282,0
283,0
284,1
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,1
293,0
294,1
295,1
296,0
297,1
298,0
299,1
300,0
301,1
302,0
303,1
304,1
305,1
306,0
307,0
308,1
309,1
310,1
311,1
312,1
313,0
314,1
315,0
316,1
317,1
318,0
319,1
320,1
321,0
