"planning_unit","solution"
1,1
2,0
3,1
4,1
5,1
6,0
7,0
8,0
9,1
10,1
11,0
12,0
13,0
14,0
15,1
16,0
17,0
18,1
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,1
28,0
29,1
30,0
31,0
32,0
33,0
34,1
35,1
36,0
37,0
38,0
39,1
40,0
41,0
42,0
43,1
44,0
45,0
46,0
47,0
48,0
49,1
50,1
51,0
52,0
53,0
54,0
55,1
56,1
57,0
58,0
59,0
60,1
61,0
62,0
63,0
64,1
65,0
66,0
67,1
68,1
69,1
70,0
71,1
72,0
73,0
74,0
75,1
76,0
77,0
78,0
79,1
80,1
81,0
82,1
83,0
84,0
85,1
86,0
87,1
88,0
89,0
90,0
91,1
92,1
93,0
94,0
95,0
96,0
97,1
98,0
99,0
100,0
101,1
102,0
103,0
104,1
105,0
106,0
107,1
108,0
109,1
110,1
111,1
112,0
113,0
114,0
115,1
116,1
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,1
126,0
127,0
128,0
129,1
130,0
131,0
132,1
133,1
134,0
135,0
136,1
137,0
138,0
139,1
140,0
141,0
142,0
143,1
144,0
145,0
146,0
147,0
148,0
149,1
150,0
151,0
152,0
153,1
154,0
155,0
156,0
157,1
158,1
159,1
160,0
161,1
162,0
163,1
164,0
165,0
166,1
167,1
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,1
184,0
185,0
186,0
187,0
188,1
189,0
190,1
191,1
192,0
193,0
194,0
195,0
196,0
197,0
198,1
199,0
200,0
201,1
202,0
203,1
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,1
212,0
213,1
214,0
215,1
216,0
217,1
218,0
219,1
220,0
221,0
222,1
223,1
224,0
225,1
226,0
227,0
228,0
229,1
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,1
239,1
240,0
241,0
242,0
243,0
244,0
245,1
246,0
247,1
248,1
249,0
250,1
251,1
252,0
253,0
254,0
255,0
256,0
257,0
258,1
259,0
260,0
261,0
262,0
263,1
264,0
265,0
266,1
267,1
268,0
269,0
270,0
271,1
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,1
282,0
283,0
284,0
285,1
286,0
287,0
288,0
289,0
290,0
291,0
292,1
293,1
294,0
295,1
296,0
297,0
298,0
299,1
300,0
301,0
302,0
303,0
304,1
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,1
318,1
319,1
320,0
321,0
