"planning_unit","number"
321,2
320,2
319,5
318,1
317,20
316,2
315,3
314,0
313,2
312,0
311,0
310,1
309,1
308,0
307,1
306,0
305,1
304,7
303,2
302,3
301,3
300,2
299,8
298,0
297,3
296,0
295,3
294,3
293,1
292,2
291,2
290,1
289,0
288,2
287,1
286,1
285,0
284,1
283,0
282,0
281,6
280,1
279,2
278,0
277,1
276,4
275,2
274,1
273,4
272,4
271,2
270,1
269,1
268,1
267,4
266,2
265,1
264,0
263,1
262,2
261,8
260,4
259,2
258,0
257,0
256,0
255,6
254,1
253,0
252,1
251,0
250,2
249,2
248,1
247,12
246,1
245,1
244,0
243,0
242,0
241,1
240,2
239,2
238,1
237,3
236,0
235,1
234,1
233,1
232,1
231,2
230,2
229,0
228,2
227,1
226,0
225,0
224,1
223,3
222,3
221,3
220,2
219,0
218,2
217,3
216,1
215,3
214,1
213,3
212,0
211,0
210,2
209,1
208,4
207,0
206,0
205,0
204,2
203,2
202,1
201,1
200,1
199,2
198,9
197,0
196,4
195,0
194,1
193,1
192,1
191,4
190,2
189,7
188,0
187,1
186,0
185,10
184,2
183,0
182,0
181,1
180,0
179,0
178,1
177,0
176,1
175,1
174,1
173,5
172,0
171,3
170,5
169,2
168,3
167,2
166,2
165,1
164,0
163,3
162,3
161,0
160,0
159,5
158,2
157,2
156,1
155,3
154,0
153,3
152,2
151,2
150,0
149,4
148,0
147,1
146,0
145,3
144,0
143,20
142,2
141,0
140,6
139,1
138,1
137,5
136,2
135,1
134,0
133,3
132,2
131,0
130,1
129,2
128,3
127,0
126,0
125,6
124,3
123,1
122,6
121,4
120,3
119,7
118,1
117,1
116,0
115,0
114,2
113,0
112,0
111,0
110,1
109,0
108,3
107,4
106,1
105,1
104,6
103,1
102,0
101,2
100,0
99,2
98,0
97,3
96,1
95,2
94,0
93,1
92,2
91,0
90,1
89,1
88,1
87,0
86,4
85,3
84,0
83,1
82,1
81,4
80,2
79,1
78,3
77,2
76,2
75,1
74,0
73,2
72,0
71,0
70,0
69,1
68,1
67,2
66,11
65,0
64,0
63,1
62,1
61,1
60,1
59,0
58,0
57,3
56,2
55,0
54,2
53,0
52,3
51,0
50,0
49,2
48,1
47,0
46,0
45,1
44,3
43,1
42,3
41,3
40,0
39,0
38,1
37,1
36,1
35,2
34,1
33,4
32,0
31,1
30,3
29,4
28,0
27,0
26,2
25,2
24,1
23,0
22,3
21,1
20,3
19,9
18,0
17,0
16,2
15,0
14,0
13,2
12,3
11,15
10,0
9,3
8,1
7,2
6,2
5,20
4,1
3,0
2,3
1,20
