"planning_unit","solution"
1,1
2,0
3,1
4,0
5,1
6,0
7,0
8,0
9,0
10,0
11,0
12,1
13,0
14,0
15,0
16,1
17,1
18,0
19,0
20,1
21,0
22,0
23,0
24,0
25,1
26,0
27,0
28,1
29,1
30,0
31,0
32,0
33,0
34,1
35,0
36,0
37,0
38,0
39,1
40,1
41,0
42,0
43,0
44,1
45,1
46,0
47,0
48,1
49,0
50,0
51,1
52,1
53,1
54,0
55,0
56,0
57,0
58,1
59,1
60,1
61,0
62,0
63,0
64,1
65,0
66,0
67,0
68,0
69,0
70,1
71,0
72,0
73,1
74,0
75,0
76,1
77,1
78,0
79,0
80,1
81,0
82,1
83,0
84,0
85,0
86,1
87,0
88,0
89,1
90,1
91,0
92,0
93,1
94,0
95,1
96,0
97,0
98,1
99,1
100,1
101,0
102,1
103,1
104,1
105,1
106,1
107,0
108,1
109,0
110,0
111,1
112,0
113,0
114,1
115,0
116,0
117,1
118,1
119,1
120,0
121,1
122,1
123,0
124,0
125,0
126,0
127,0
128,1
129,1
130,0
131,0
132,0
133,1
134,1
135,0
136,1
137,1
138,0
139,0
140,1
141,0
142,0
143,1
144,1
145,1
146,0
147,0
148,0
149,0
150,1
151,1
152,0
153,1
154,0
155,0
156,1
157,0
158,1
159,1
160,0
161,0
162,0
163,1
164,1
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,1
173,1
174,1
175,0
176,0
177,0
178,0
179,0
180,1
181,0
182,0
183,0
184,1
185,0
186,1
187,0
188,1
189,1
190,1
191,1
192,1
193,0
194,1
195,0
196,1
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,1
205,0
206,1
207,1
208,0
209,0
210,0
211,0
212,1
213,1
214,0
215,0
216,0
217,0
218,0
219,1
220,0
221,1
222,1
223,1
224,0
225,1
226,1
227,0
228,0
229,1
230,0
231,0
232,1
233,1
234,0
235,1
236,1
237,0
238,0
239,1
240,0
241,0
242,0
243,1
244,0
245,1
246,1
247,1
248,0
249,1
250,0
251,1
252,0
253,0
254,1
255,1
256,0
257,1
258,0
259,1
260,1
261,0
262,0
263,1
264,0
265,1
266,0
267,0
268,1
269,1
270,1
271,1
272,1
273,0
274,0
275,0
276,0
277,0
278,0
279,1
280,0
281,0
282,0
283,1
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,1
293,0
294,0
295,0
296,0
297,1
298,1
299,1
300,0
301,0
302,0
303,0
304,0
305,1
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,1
314,0
315,1
316,1
317,1
318,0
319,0
320,0
321,0
