"planning_unit","number"
321,5
320,11
319,10
318,8
317,20
316,9
315,6
314,6
313,7
312,9
311,6
310,10
309,6
308,13
307,6
306,8
305,6
304,12
303,5
302,7
301,10
300,10
299,7
298,7
297,10
296,6
295,8
294,8
293,9
292,8
291,7
290,8
289,11
288,6
287,13
286,7
285,3
284,6
283,10
282,7
281,9
280,7
279,9
278,11
277,10
276,7
275,8
274,9
273,7
272,12
271,8
270,5
269,9
268,3
267,9
266,9
265,7
264,6
263,7
262,10
261,5
260,12
259,10
258,11
257,5
256,8
255,12
254,11
253,8
252,12
251,7
250,6
249,9
248,10
247,9
246,6
245,8
244,10
243,10
242,9
241,10
240,3
239,7
238,4
237,5
236,7
235,11
234,7
233,3
232,7
231,7
230,7
229,10
228,12
227,6
226,8
225,12
224,9
223,7
222,7
221,7
220,7
219,5
218,11
217,8
216,8
215,9
214,7
213,9
212,10
211,6
210,5
209,7
208,7
207,9
206,7
205,4
204,9
203,7
202,5
201,6
200,7
199,6
198,16
197,4
196,7
195,10
194,5
193,8
192,8
191,9
190,6
189,6
188,6
187,5
186,10
185,10
184,7
183,5
182,9
181,7
180,8
179,5
178,6
177,11
176,6
175,5
174,10
173,8
172,8
171,9
170,7
169,8
168,9
167,6
166,9
165,7
164,9
163,8
162,7
161,7
160,9
159,10
158,6
157,5
156,6
155,10
154,12
153,9
152,9
151,7
150,6
149,6
148,12
147,6
146,3
145,9
144,10
143,20
142,6
141,8
140,10
139,5
138,9
137,11
136,5
135,6
134,7
133,11
132,7
131,5
130,7
129,6
128,4
127,7
126,9
125,6
124,6
123,6
122,7
121,9
120,9
119,8
118,7
117,5
116,8
115,6
114,7
113,9
112,6
111,7
110,6
109,6
108,9
107,7
106,7
105,6
104,9
103,8
102,4
101,8
100,11
99,7
98,12
97,7
96,8
95,10
94,8
93,9
92,10
91,11
90,5
89,10
88,7
87,10
86,4
85,9
84,3
83,9
82,10
81,8
80,9
79,11
78,10
77,8
76,9
75,4
74,13
73,10
72,6
71,9
70,11
69,11
68,7
67,6
66,12
65,4
64,9
63,7
62,10
61,10
60,10
59,6
58,9
57,11
56,10
55,10
54,7
53,7
52,8
51,5
50,7
49,8
48,11
47,2
46,6
45,4
44,10
43,7
42,9
41,6
40,6
39,10
38,12
37,12
36,11
35,7
34,5
33,7
32,12
31,6
30,10
29,7
28,9
27,10
26,6
25,7
24,5
23,8
22,9
21,11
20,12
19,8
18,7
17,6
16,7
15,11
14,5
13,9
12,5
11,7
10,10
9,10
8,8
7,9
6,8
5,20
4,6
3,5
2,9
1,20
