"planning_unit","solution"
1,1
2,0
3,1
4,1
5,1
6,0
7,1
8,0
9,1
10,1
11,0
12,1
13,1
14,1
15,0
16,1
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,1
26,1
27,1
28,0
29,1
30,0
31,0
32,0
33,0
34,1
35,1
36,1
37,1
38,0
39,0
40,0
41,1
42,0
43,1
44,1
45,0
46,0
47,1
48,0
49,0
50,1
51,0
52,0
53,1
54,1
55,0
56,1
57,1
58,0
59,1
60,0
61,0
62,0
63,1
64,0
65,1
66,0
67,0
68,1
69,1
70,1
71,1
72,1
73,0
74,1
75,1
76,0
77,0
78,1
79,1
80,0
81,0
82,0
83,1
84,1
85,0
86,0
87,0
88,0
89,1
90,1
91,1
92,1
93,0
94,0
95,1
96,1
97,0
98,1
99,0
100,1
101,1
102,1
103,1
104,0
105,0
106,0
107,1
108,1
109,1
110,1
111,0
112,0
113,1
114,0
115,1
116,1
117,0
118,1
119,1
120,0
121,0
122,0
123,0
124,0
125,1
126,0
127,0
128,1
129,1
130,1
131,1
132,0
133,0
134,1
135,0
136,0
137,1
138,0
139,1
140,1
141,0
142,1
143,1
144,1
145,1
146,0
147,0
148,0
149,0
150,0
151,1
152,0
153,0
154,0
155,0
156,0
157,0
158,1
159,0
160,0
161,1
162,0
163,1
164,1
165,0
166,1
167,0
168,0
169,1
170,0
171,1
172,0
173,0
174,1
175,0
176,0
177,0
178,1
179,0
180,0
181,0
182,1
183,1
184,1
185,1
186,0
187,0
188,1
189,0
190,1
191,0
192,0
193,0
194,0
195,0
196,0
197,1
198,0
199,1
200,1
201,0
202,1
203,1
204,1
205,1
206,0
207,0
208,0
209,0
210,0
211,1
212,1
213,1
214,1
215,1
216,0
217,1
218,1
219,1
220,0
221,1
222,0
223,1
224,0
225,1
226,1
227,1
228,1
229,1
230,0
231,0
232,0
233,1
234,1
235,0
236,1
237,1
238,1
239,0
240,0
241,0
242,0
243,1
244,0
245,0
246,0
247,1
248,0
249,1
250,0
251,1
252,1
253,1
254,0
255,0
256,1
257,0
258,0
259,0
260,0
261,1
262,0
263,1
264,1
265,1
266,0
267,0
268,1
269,1
270,0
271,0
272,0
273,1
274,1
275,1
276,0
277,1
278,0
279,1
280,1
281,0
282,1
283,1
284,1
285,0
286,1
287,0
288,0
289,0
290,0
291,1
292,0
293,1
294,0
295,1
296,1
297,0
298,1
299,1
300,0
301,1
302,1
303,0
304,0
305,1
306,1
307,1
308,1
309,1
310,1
311,0
312,1
313,0
314,1
315,1
316,1
317,1
318,0
319,1
320,0
321,0
