"planning_unit","solution"
1,1
2,0
3,0
4,1
5,1
6,0
7,0
8,1
9,0
10,0
11,1
12,1
13,1
14,0
15,1
16,1
17,0
18,0
19,1
20,0
21,1
22,1
23,0
24,1
25,1
26,1
27,0
28,1
29,0
30,0
31,0
32,1
33,0
34,0
35,0
36,0
37,1
38,1
39,1
40,0
41,1
42,1
43,1
44,0
45,1
46,1
47,0
48,1
49,1
50,0
51,1
52,0
53,0
54,0
55,1
56,0
57,1
58,0
59,1
60,1
61,0
62,0
63,0
64,1
65,1
66,0
67,0
68,0
69,1
70,1
71,0
72,1
73,1
74,1
75,1
76,1
77,1
78,0
79,1
80,1
81,1
82,1
83,0
84,1
85,0
86,0
87,1
88,1
89,0
90,1
91,1
92,1
93,0
94,0
95,0
96,0
97,0
98,0
99,1
100,1
101,0
102,0
103,1
104,0
105,1
106,1
107,0
108,1
109,1
110,1
111,0
112,1
113,0
114,1
115,1
116,1
117,1
118,1
119,1
120,0
121,1
122,1
123,1
124,1
125,1
126,0
127,1
128,1
129,1
130,1
131,0
132,1
133,1
134,0
135,1
136,0
137,1
138,0
139,1
140,0
141,0
142,1
143,1
144,1
145,1
146,1
147,1
148,0
149,0
150,0
151,0
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,0
161,1
162,1
163,1
164,1
165,0
166,1
167,0
168,1
169,1
170,0
171,1
172,1
173,1
174,0
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,0
188,0
189,1
190,1
191,0
192,0
193,0
194,1
195,0
196,0
197,1
198,1
199,0
200,0
201,0
202,0
203,1
204,1
205,1
206,0
207,0
208,1
209,0
210,1
211,0
212,1
213,1
214,0
215,0
216,1
217,1
218,0
219,0
220,0
221,0
222,1
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,1
239,0
240,1
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,1
266,0
267,1
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,1
278,0
279,0
280,0
281,0
282,1
283,1
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,1
300,1
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,0
312,0
313,0
314,1
315,1
316,0
317,1
318,0
319,0
320,0
321,1
