"planning_unit","number"
321,3
320,0
319,9
318,2
317,20
316,4
315,2
314,2
313,3
312,0
311,0
310,1
309,1
308,1
307,1
306,0
305,2
304,6
303,0
302,3
301,1
300,4
299,6
298,0
297,2
296,1
295,5
294,2
293,1
292,3
291,2
290,1
289,2
288,1
287,1
286,1
285,0
284,3
283,1
282,1
281,3
280,0
279,4
278,0
277,3
276,2
275,2
274,1
273,4
272,1
271,1
270,2
269,0
268,0
267,4
266,4
265,2
264,0
263,1
262,1
261,11
260,3
259,0
258,1
257,1
256,0
255,5
254,4
253,2
252,1
251,2
250,0
249,0
248,1
247,11
246,1
245,1
244,0
243,0
242,0
241,2
240,2
239,1
238,1
237,4
236,0
235,1
234,0
233,0
232,0
231,1
230,3
229,4
228,4
227,0
226,4
225,0
224,3
223,2
222,1
221,4
220,0
219,0
218,2
217,0
216,2
215,0
214,1
213,1
212,4
211,0
210,2
209,2
208,1
207,0
206,1
205,1
204,1
203,1
202,5
201,4
200,2
199,2
198,10
197,2
196,1
195,0
194,2
193,1
192,2
191,2
190,4
189,6
188,0
187,0
186,2
185,6
184,0
183,0
182,0
181,1
180,1
179,1
178,3
177,0
176,1
175,1
174,1
173,1
172,0
171,2
170,7
169,1
168,0
167,0
166,2
165,2
164,1
163,1
162,5
161,1
160,2
159,2
158,3
157,0
156,2
155,0
154,2
153,1
152,2
151,0
150,1
149,6
148,1
147,0
146,0
145,5
144,2
143,20
142,1
141,2
140,8
139,1
138,0
137,2
136,1
135,1
134,1
133,2
132,1
131,1
130,3
129,3
128,2
127,0
126,0
125,4
124,2
123,2
122,7
121,4
120,1
119,6
118,1
117,2
116,1
115,1
114,2
113,0
112,1
111,0
110,0
109,0
108,1
107,2
106,4
105,0
104,3
103,2
102,1
101,2
100,2
99,0
98,0
97,2
96,0
95,2
94,1
93,1
92,1
91,1
90,0
89,0
88,1
87,1
86,0
85,0
84,0
83,1
82,2
81,6
80,1
79,0
78,2
77,1
76,0
75,2
74,1
73,1
72,0
71,0
70,0
69,3
68,0
67,0
66,5
65,0
64,2
63,2
62,0
61,1
60,0
59,0
58,1
57,4
56,4
55,0
54,2
53,0
52,9
51,0
50,0
49,2
48,2
47,1
46,1
45,0
44,2
43,0
42,0
41,2
40,1
39,4
38,2
37,1
36,0
35,1
34,1
33,1
32,0
31,1
30,1
29,4
28,0
27,0
26,4
25,3
24,1
23,0
22,4
21,2
20,2
19,6
18,0
17,1
16,1
15,0
14,1
13,4
12,3
11,12
10,3
9,1
8,1
7,0
6,4
5,20
4,4
3,0
2,3
1,20
