"planning_unit","number"
321,4
320,0
319,6
318,0
317,20
316,5
315,1
314,1
313,3
312,0
311,0
310,3
309,1
308,0
307,2
306,0
305,0
304,6
303,0
302,2
301,0
300,3
299,5
298,0
297,4
296,1
295,6
294,2
293,0
292,1
291,0
290,1
289,0
288,4
287,0
286,4
285,1
284,1
283,0
282,0
281,2
280,1
279,1
278,1
277,3
276,2
275,1
274,1
273,0
272,14
271,0
270,1
269,0
268,0
267,4
266,1
265,1
264,3
263,1
262,1
261,5
260,3
259,1
258,1
257,0
256,1
255,5
254,1
253,0
252,2
251,0
250,0
249,2
248,0
247,15
246,1
245,4
244,1
243,0
242,0
241,2
240,4
239,1
238,1
237,4
236,0
235,0
234,0
233,0
232,2
231,4
230,2
229,2
228,0
227,0
226,1
225,3
224,1
223,1
222,2
221,7
220,2
219,0
218,0
217,3
216,1
215,0
214,0
213,2
212,2
211,0
210,2
209,0
208,2
207,0
206,1
205,0
204,3
203,1
202,0
201,5
200,0
199,0
198,7
197,1
196,2
195,0
194,1
193,0
192,4
191,2
190,1
189,4
188,0
187,0
186,0
185,8
184,1
183,2
182,2
181,0
180,2
179,1
178,5
177,0
176,0
175,2
174,1
173,2
172,1
171,2
170,2
169,2
168,2
167,1
166,2
165,0
164,0
163,3
162,5
161,2
160,1
159,1
158,0
157,4
156,1
155,1
154,1
153,4
152,2
151,1
150,2
149,4
148,1
147,1
146,0
145,1
144,1
143,20
142,0
141,1
140,11
139,1
138,1
137,3
136,0
135,0
134,0
133,0
132,2
131,0
130,2
129,3
128,1
127,2
126,0
125,8
124,1
123,0
122,5
121,2
120,1
119,1
118,0
117,0
116,1
115,1
114,1
113,1
112,0
111,1
110,4
109,1
108,1
107,1
106,5
105,2
104,3
103,1
102,0
101,2
100,2
99,2
98,1
97,0
96,3
95,2
94,4
93,3
92,0
91,0
90,4
89,2
88,1
87,0
86,0
85,3
84,0
83,3
82,2
81,5
80,1
79,2
78,4
77,3
76,0
75,1
74,1
73,0
72,0
71,0
70,1
69,0
68,1
67,0
66,6
65,0
64,1
63,1
62,1
61,4
60,2
59,0
58,1
57,1
56,1
55,0
54,1
53,0
52,3
51,0
50,0
49,0
48,1
47,4
46,2
45,0
44,5
43,0
42,1
41,2
40,1
39,1
38,1
37,0
36,1
35,0
34,1
33,3
32,1
31,0
30,4
29,3
28,0
27,0
26,8
25,0
24,4
23,4
22,0
21,0
20,6
19,9
18,2
17,1
16,2
15,2
14,0
13,4
12,0
11,16
10,2
9,3
8,1
7,2
6,3
5,20
4,2
3,2
2,4
1,20
